case_id,requirement_id,coverage_value
C014,R003054,15
C014,R003058,2
C014,R003059,1
C014,R003060,1
C014,R003061,11
C014,R003062,1
C014,R003064,3
C014,R003066,9
C014,R003069,10
C014,R003070,1
C014,R003074,3
C014,R003075,2
C014,R003076,5
C014,R003078,1
C014,R003083,2
C014,R003086,4
C014,R003087,1
C014,R003088,2
C014,R003090,3
C014,R003091,6
C014,R003093,3
C014,R003094,4
C014,R003095,2
C014,R003096,3
C014,R003098,12
C014,R003100,4
C014,R003101,2
C014,R003102,8
C014,R003104,15
C014,R003111,3
C014,R003112,4
C014,R003113,2
C014,R003114,4
C014,R003115,5
C014,R003118,3
C014,R003120,2
C014,R003121,14
C014,R003127,3
C014,R003131,3
C014,R003134,4
C014,R003138,15
C014,R003140,2
C014,R003141,2
C014,R003144,13
C014,R003145,4
C014,R003151,4
C014,R003154,4
C014,R003155,2
C014,R003157,6
C014,R003158,1
C014,R003160,6
C014,R003161,5
C014,R003168,10
C014,R003171,10
C014,R003173,8
C014,R003174,4
C014,R003175,11
C014,R003179,3
C014,R003180,8
C014,R003181,5
C014,R003185,1
C014,R003188,1
C014,R003189,3
C014,R003190,11
C014,R003191,3
C014,R003192,2
C014,R003193,6
C014,R003194,2
C014,R003198,6
C014,R003201,2
C014,R003202,11
C014,R003204,15
C014,R003205,3
C014,R003206,5
C014,R003207,6
C014,R003208,5
C014,R003209,2
C014,R003210,2
C014,R003211,2
C014,R003215,7
C014,R003219,6
C014,R003220,5
C014,R003223,1
C014,R003228,3
C014,R003231,9
C014,R003232,6
C014,R003234,1
C014,R003235,1
C014,R003236,8
C014,R003237,2
C014,R003240,1
C014,R003242,2
C014,R003243,6
C014,R003244,8
C014,R003246,5
C014,R003247,7
C014,R003252,3
C014,R003253,1
C014,R003254,6
C014,R003256,11
C014,R003258,3
C014,R003259,5
C014,R003261,4
C014,R003262,9
C014,R003264,2
C014,R003265,4
C014,R003268,1
C014,R003269,2
C014,R003270,2
C014,R003273,5
C014,R003275,4
C014,R003279,8
C014,R003280,8
C014,R003281,3
C014,R003283,4
C014,R003284,4
C014,R003286,14
C014,R003287,11
C014,R003288,1
C014,R003291,6
C014,R003295,4
C014,R003300,7
C014,R003301,1
C014,R003302,2
C014,R003304,1
C014,R003305,6
C014,R003308,10
C014,R003310,7
C014,R003312,6
C014,R003315,3
C014,R003318,2
C014,R003322,4
C014,R003326,8
C014,R003327,12
C014,R003328,5
C014,R003330,3
C014,R003335,3
C014,R003336,9
C014,R003337,2
C014,R003339,1
C014,R003340,3
C014,R003341,6
C014,R003343,6
C014,R003344,3
C014,R003345,5
C014,R003348,3
C014,R003350,1
C014,R003351,2
C014,R003352,3
C014,R003353,13
C014,R003354,6
C014,R003356,3
C014,R003359,10
C014,R003361,4
C014,R003362,6
C014,R003365,2
C014,R003366,1
C014,R003369,5
C014,R003370,6
C014,R003372,3
C014,R003373,2
C014,R003375,2
C014,R003377,5
C014,R003379,14
C014,R003381,5
C014,R003382,2
C014,R003384,3
C014,R003389,5
C014,R003393,7
C014,R003395,9
C014,R003398,12
C014,R003400,5
C014,R003406,4
C014,R003409,1
C014,R003412,7
C014,R003414,2
C014,R003416,1
C014,R003418,7
C014,R003421,5
C014,R003423,5
C014,R003424,1
C014,R003425,2
C014,R003426,10
C014,R003427,1
C014,R003429,1
C014,R003433,6
C014,R003434,6
C014,R003435,6
C014,R003440,3
C014,R003441,3
C014,R003442,9
C014,R003444,5
C014,R003446,4
C014,R003448,5
C014,R003449,1
C014,R003450,9
C014,R003462,1
C014,R003463,5
C014,R003465,3
C014,R003467,1
C014,R003469,3
C014,R003472,1
C014,R003474,2
C014,R003484,1
C014,R003485,7
C014,R003486,4
C014,R003488,6
C014,R003489,1
C014,R003490,13
C014,R003493,1
C014,R003495,9
C014,R003497,6
C014,R003498,2
C014,R003500,2
C014,R003501,4
C014,R003502,14
C014,R003503,5
C014,R003504,1
C014,R003510,1
C014,R003511,1
C014,R003512,6
C014,R003514,2
C014,R003517,8
C014,R003518,12
C014,R003519,6
C014,R003520,3
C014,R003522,15
C014,R003523,6
C014,R003524,3
C014,R003525,1
C014,R003527,4
C014,R003532,1
C014,R003537,8
C014,R003539,2
C014,R003542,2
C014,R003543,8
C014,R003545,8
C014,R003546,8
C014,R003548,5
C014,R003549,14
C014,R003551,5
C014,R003552,8
C014,R003554,4
C014,R003556,1
C014,R003558,8
C014,R003564,3
C014,R003565,8
C014,R003566,3
C014,R003567,7
C014,R003568,14
C014,R003569,5
C014,R003571,1
C014,R003574,7
C014,R003575,3
C014,R003578,1
C014,R003579,6
C014,R003582,6
C014,R003583,4
C014,R003584,3
C014,R003587,14
C014,R003589,5
C014,R003590,4
C014,R003593,6
C014,R003594,6
C014,R003598,8
C014,R003599,7
C014,R003600,4
C014,R003601,2
C014,R003602,4
C014,R003604,2
C014,R003606,1
C014,R003607,2
C014,R003609,1
C014,R003611,8
C014,R003616,6
C014,R003619,2
C014,R003621,3
C014,R003623,3
C014,R003632,5
C014,R003635,9
C014,R003638,1
C014,R003640,5
C014,R003642,1
C014,R003650,2
C014,R003651,7
C014,R003652,7
C014,R003655,2
C014,R003656,6
C014,R003658,1
C014,R003660,12
C014,R003664,6
C014,R003669,4
C014,R003672,1
C014,R003673,13
C014,R003675,11
C014,R003677,11
C014,R003679,4
C014,R003681,1
C014,R003682,1
C014,R003683,15
C014,R003684,1
C014,R003686,1
C014,R003694,6
C014,R003695,3
C014,R003697,9
C014,R003698,2
C014,R003699,3
C014,R003700,5
C014,R003703,9
C014,R003707,2
C014,R003708,5
C014,R003709,6
C014,R003710,4
C014,R003713,10
C014,R003714,3
C014,R003715,11
C014,R003716,3
C014,R003717,4
C014,R003719,9
C014,R003720,2
C014,R003724,4
C014,R003726,5
C014,R003729,1
C014,R003730,1
C014,R003732,1
C014,R003734,3
C014,R003737,2
C014,R003738,6
C014,R003740,1
C014,R003746,7
C014,R003747,8
C014,R003748,5
C014,R003749,9
C014,R003751,4
C014,R003756,3
C014,R003759,2
C014,R003761,3
C014,R003762,8
C014,R003763,5
C014,R003764,11
C014,R003765,3
C014,R003766,6
C014,R003767,5
C014,R003769,13
C014,R003770,7
C014,R003774,10
C014,R003786,3
C014,R003788,1
C014,R003789,6
C014,R003790,12
C014,R003791,8
C014,R003792,1
C014,R003797,3
C014,R003798,9
C014,R003805,1
C014,R003807,2
C014,R003810,9
C014,R003812,1
C014,R003813,3
C014,R003818,1
C014,R003821,4
C014,R003825,10
C014,R003827,5
C014,R003830,8
C014,R003831,11
C014,R003832,2
C014,R003833,13
C014,R003834,9
C014,R003844,2
C014,R003847,3
C014,R003848,9
C014,R003852,2
C014,R003853,6
C014,R003854,5
C014,R003858,11
C014,R003859,15
C014,R003861,2
C014,R003862,3
C014,R003863,9
C014,R003864,6
C014,R003868,4
C014,R003871,2
C014,R003872,2
C014,R003875,14
C014,R003877,8
C014,R003878,3
C014,R003884,3
C014,R003887,10
C014,R003888,12
C014,R003890,5
C014,R003891,1
C014,R003893,13
C014,R003897,11
C014,R003899,7
C014,R003900,8
C014,R003906,2
C014,R003908,3
C014,R003909,5
C014,R003910,3
C014,R003912,4
C014,R003913,4
C014,R003915,7
C014,R003916,2
C014,R003917,6
C014,R003918,2
C014,R003921,4
C014,R003924,6
C014,R003926,2
C014,R003929,6
C014,R003931,3
C014,R003933,1
C014,R003934,8
C014,R003937,5
C014,R003945,2
C014,R003946,12
C014,R003947,1
C014,R003948,5
C014,R003951,15
C014,R003952,7
C014,R003954,2
C014,R003955,1
C014,R003956,5
C014,R003957,2
C014,R003958,8
C014,R003960,2
C014,R003961,4
C014,R003962,4
C014,R003963,1
C014,R003965,5
C014,R003967,1
C014,R003968,1
C014,R003970,2
C014,R003971,2
C014,R003973,6
C014,R003975,3
C014,R003976,3
C014,R003977,4
C014,R003983,7
C014,R003984,7
C014,R003985,3
C014,R003986,4
C014,R003987,4
C014,R003990,8
C014,R004001,10
C014,R004002,2
C014,R004004,3
C014,R004005,5
C014,R004007,1
C014,R004008,1
C014,R004009,3
C014,R004011,1
C014,R004016,8
C014,R004018,3
C014,R004019,3
C014,R004020,3
C014,R004022,5
C014,R004024,8
C014,R004025,6
C014,R004026,1
C014,R004028,3
C014,R004029,1
C014,R004036,6
C014,R004038,3
C014,R004040,4
C014,R004041,6
C014,R004042,7
C014,R004045,5
C014,R004048,2
C014,R004057,9
C014,R004061,9
C014,R004062,2
C014,R004063,3
C014,R004066,6
C014,R004067,4
C014,R004068,1
C014,R004070,2
C014,R004071,3
C014,R004073,14
C014,R004075,5
C014,R004077,10
C014,R004078,7
C014,R004079,10
C014,R004080,3
C014,R004083,8
C014,R004084,4
C014,R004086,7
C014,R004087,7
C014,R004091,3
C014,R004093,2
C014,R004094,4
C014,R004097,1
C014,R004098,3
C014,R004099,2
C014,R004102,3
C014,R004106,10
C014,R004107,2
C014,R004110,2
C014,R004114,3
C014,R004115,11
C014,R004116,3
C014,R004118,2
C014,R004123,3
C014,R004133,2
C014,R004136,11
C014,R004137,3
C014,R004139,5
C014,R004140,7
C014,R004141,4
C014,R004147,4
C014,R004151,3
C014,R004152,7
C014,R004153,6
C014,R004161,1
C014,R004162,1
C014,R004167,11
C014,R004168,4
C014,R004170,3
C014,R004172,3
C014,R004175,1
C014,R004176,3
C014,R004177,2
C014,R004178,6
C014,R004183,12
C014,R004186,5
C014,R004188,5
C014,R004189,3
C014,R004190,4
C014,R004191,7
C014,R004192,4
C014,R004194,5
C014,R004195,3
C014,R004200,6
C014,R004201,1
C014,R004202,8
C014,R004203,1
C014,R004204,1
C014,R004205,7
C014,R004206,1
C014,R004207,2
C014,R004208,8
C014,R004211,4
C014,R004215,1
C014,R004217,3
C014,R004218,10
C014,R004219,3
C014,R004221,1
C014,R004225,15
C014,R004226,5
C014,R004227,1
C014,R004229,2
C014,R004232,5
C014,R004233,5
C014,R004234,4
C014,R004237,3
C014,R004238,2
C014,R004243,1
C014,R004244,2
C014,R004245,11
C014,R004246,10
C014,R004247,4
C014,R004248,4
C014,R004252,13
C014,R004253,7
C014,R004256,3
C014,R004257,10
C014,R004258,2
C014,R004261,3
C014,R004262,4
C014,R004266,11
C014,R004267,4
C014,R004268,11
C014,R004269,2
C014,R004270,7
C014,R004272,1
C014,R004274,13
C014,R004275,2
C014,R004280,5
C014,R004283,2
C014,R004286,8
C014,R004287,3
C014,R004288,1
C014,R004289,10
C014,R004292,1
C014,R004294,2
C014,R004295,5
C014,R004296,6
C014,R004297,1
C014,R004300,11
C014,R004302,2
C014,R004303,1
C014,R004304,7
C014,R004305,6
C014,R004306,3
C014,R004308,13
C014,R004309,7
C014,R004310,11
C014,R004312,6
C014,R004314,2
C014,R004315,15
C014,R004316,6
C014,R004318,2
C014,R004320,6
C014,R004321,5
C014,R004323,11
C014,R004326,1
C014,R004327,12
C014,R004328,4
C014,R004330,1
C014,R004333,1
C014,R004334,2
C014,R004336,4
C014,R004337,5
C014,R004338,14
C014,R004341,3
C014,R004342,5
C014,R004344,2
C014,R004345,1
C014,R004348,3
C014,R004351,3
C014,R004352,3
C014,R004354,1
C014,R004356,3
C014,R004357,14
C014,R004358,2
C014,R004360,13
C014,R004361,3
C014,R004364,9
C014,R004366,1
C014,R004370,4
C014,R004371,1
C014,R004372,4
C014,R004373,3
C014,R004377,5
C014,R004378,15
C014,R004381,4
C014,R004388,4
C014,R004391,4
C014,R004395,4
C014,R004398,4
C014,R004399,2
C014,R004402,2
C014,R004408,3
C014,R004409,7
C014,R004410,11
C014,R004411,1
C014,R004417,5
C014,R004418,3
C014,R004422,3
C014,R004423,12
C014,R004427,3
C014,R004428,7
C014,R004429,1
C014,R004432,8
C014,R004433,5
C014,R004434,3
C014,R004436,2
C014,R004437,1
C014,R004438,1
C014,R004440,1
C014,R004442,3
C014,R004443,3
C014,R004445,3
C014,R004447,7
C014,R004448,8
C014,R004450,1
C014,R004453,8
C014,R004459,3
C014,R004462,6
C014,R004465,10
C014,R004467,5
C014,R004468,12
C014,R004472,10
C014,R004477,2
C014,R004478,8
C014,R004483,15
C014,R004484,2
C014,R004485,4
C014,R004487,5
C014,R004491,4
C014,R004493,1
C014,R004494,1
C014,R004497,2
C014,R004500,2
C014,R004501,11
C014,R004505,5
C014,R004507,4
C014,R004509,15
C014,R004512,1
C014,R004513,15
C014,R004514,7
C014,R004518,2
C014,R004524,2
C014,R004525,7
C014,R004528,5
C014,R004531,4
C014,R004532,8
C014,R004538,11
C014,R004539,3
C014,R004540,15
C014,R004542,2
C014,R004543,6
C014,R004545,2
C014,R004546,7
C014,R004548,13
C014,R004551,4
C014,R004556,4
C014,R004559,5
C014,R004560,2
C014,R004561,3
C014,R004565,3
C014,R004566,1
C014,R004567,10
C014,R004568,2
C014,R004570,7
C014,R004572,9
C014,R004574,4
C014,R004576,6
C014,R004577,1
C014,R004585,11
C014,R004587,12
C014,R004590,2
C014,R004593,7
C014,R004595,4
C014,R004596,2
C014,R004598,3
C014,R004599,3
C014,R004602,7
C014,R004603,4
C014,R004604,10
C014,R004607,10
C014,R004608,2
C014,R004609,1
C014,R004610,3
C014,R004612,1
C014,R004613,7
C014,R004615,1
C014,R004616,3
C014,R004617,1
C014,R004618,4
C014,R004620,2
C014,R004621,5
C014,R004623,5
C014,R004624,7
C014,R004626,9
C014,R004627,2
C014,R004628,4
C014,R004629,2
C014,R004630,5
C014,R004634,2
C014,R004636,1
C014,R004638,8
C014,R004641,5
C014,R004642,2
C014,R004646,5
C014,R004647,15
C014,R004650,4
C014,R004651,4
C014,R004653,4
C014,R004655,2
C014,R004661,5
C014,R004662,4
C014,R004663,1
C014,R004664,1
C014,R004667,7
C014,R004669,5
C014,R004670,8
C014,R004672,2
C014,R004673,6
C014,R004674,3
C014,R004676,1
C014,R004678,10
C014,R004679,5
C014,R004681,7
C014,R004683,6
C014,R004684,3
C014,R004685,4
C014,R004686,1
C014,R004688,3
C014,R004690,2
C014,R004693,12
C014,R004695,6
C014,R004696,10
C014,R004697,1
C014,R004698,5
C014,R004699,5
C014,R004701,3
C014,R004702,2
C014,R004703,3
C014,R004704,2
C014,R004705,7
C014,R004707,7
C014,R004708,3
C014,R004710,5
C014,R004711,1
C014,R004715,1
C014,R004717,15
C014,R004718,1
C014,R004719,1
C014,R004720,1
C014,R004725,2
C014,R004727,2
C014,R004729,3
C014,R004730,12
C014,R004731,9
C014,R004735,12
C014,R004736,6
C014,R004737,3
C014,R004738,2
C014,R004739,1
C014,R004741,5
C014,R004742,11
C014,R004746,4
C014,R004747,4
C014,R004750,4
C014,R004752,4
C014,R004753,3
C014,R004758,9
C014,R004760,4
C014,R004761,1
C014,R004762,6
C014,R004765,6
C014,R004767,6
C014,R004768,6
C014,R004770,3
C014,R004771,6
C014,R004772,5
C014,R004773,3
C014,R004774,12
C014,R004776,1
C014,R004777,5
C014,R004781,1
C014,R004784,1
C014,R004785,5
C014,R004787,7
C014,R004790,2
C014,R004793,2
C014,R004794,1
C014,R004798,6
C014,R004799,10
C014,R004800,8
C014,R004802,3
C014,R004803,6
C014,R004804,1
C014,R004805,3
C014,R004806,7
C014,R004807,6
C014,R004810,13
C014,R004811,3
C014,R004813,7
C014,R004814,5
C014,R004816,1
C014,R004819,4
C014,R004820,2
C014,R004821,5
C014,R004823,7
C014,R004824,3
C014,R004825,7
C014,R004826,2
C014,R004827,9
C014,R004828,3
C014,R004831,3
C014,R004833,9
C014,R004834,7
C014,R004835,1
C014,R004837,3
C014,R004841,3
C014,R004842,4
C014,R004844,4
C014,R004845,3
C014,R004848,1
C014,R004849,15
C014,R004850,9
C014,R004852,2
C014,R004853,1
C014,R004855,3
C014,R004857,3
C014,R004860,6
C014,R004863,3
C014,R004866,7
C014,R004867,2
C014,R004869,10
C014,R004870,3
C014,R004876,2
C014,R004877,15
C014,R004878,3
C014,R004881,3
C014,R004882,11
C014,R004883,11
C014,R004884,6
C014,R004887,2
C014,R004888,14
C014,R004889,5
C014,R004890,2
C014,R004891,5
C014,R004901,2
C014,R004902,11
C014,R004904,3
C014,R004907,7
C014,R004908,6
C014,R004909,6
C014,R004910,3
C014,R004911,1
C014,R004913,5
C014,R004915,4
C014,R004916,1
C014,R004918,5
C014,R004919,8
C014,R004920,3
C014,R004921,4
C014,R004922,3
C014,R004923,4
C014,R004925,8
C014,R004926,2
C014,R004928,12
C014,R004929,6
C014,R004931,3
C014,R004934,2
C014,R004935,6
C014,R004937,4
C014,R004940,4
C014,R004941,5
C014,R004948,2
C014,R004951,6
C014,R004952,1
C014,R004953,15
C014,R004954,2
C014,R004956,14
C014,R004957,2
C014,R004958,2
C014,R004959,5
C014,R004961,1
C014,R004963,3
C014,R004966,2
C014,R004967,3
C014,R004970,2
C014,R004974,1
C014,R004975,3
C014,R004976,9
C014,R004977,2
C014,R004978,1
C014,R004979,11
C014,R004980,7
C014,R004982,4
C014,R004987,2
C014,R004988,5
C014,R004991,7
C014,R004993,4
C014,R004994,5
C014,R004997,1
C014,R004998,7
C014,R004999,2
C014,R005000,8
C014,R005004,3
C014,R005005,2
C014,R005007,4
C014,R005008,6
C014,R005009,2
C014,R005010,2
C014,R005011,2
C014,R005012,10
C014,R005013,3
C014,R005015,2
C014,R005016,2
C014,R005017,3
C014,R005019,6
C014,R005020,6
C014,R005021,3
C014,R005022,6
C014,R005023,1
C014,R005025,1
C014,R005031,4
C014,R005032,2
C014,R005033,8
C014,R005037,4
C014,R005038,3
C014,R005039,4
C014,R005042,1
C014,R005043,6
C014,R005044,2
C014,R005045,1
C014,R005046,6
C014,R005048,3
C014,R005053,1
C014,R005056,8
C014,R005058,7
C014,R005059,1
C014,R005062,1
C014,R005071,8
C014,R005072,4
C014,R005073,2
C014,R005074,2
C014,R005076,8
C014,R005079,1
C014,R005080,2
C014,R005081,3
C014,R005083,7
C014,R005087,2
C014,R005089,6
C014,R005090,9
C014,R005092,1
C014,R005093,3
C014,R005094,3
C014,R005095,1
C014,R005097,3
C014,R005105,6
C014,R005106,6
C014,R005107,3
C014,R005108,6
C014,R005109,7
C014,R005110,3
C014,R005112,3
C014,R005113,8
C014,R005114,3
C014,R005116,5
C014,R005117,15
C014,R005120,4
C014,R005122,2
C014,R005123,3
C014,R005124,1
C014,R005125,3
C014,R005126,11
C014,R005128,1
C014,R005130,5
C014,R005131,7
C014,R005132,6
C014,R005135,6
C014,R005136,14
C014,R005137,5
C014,R005138,7
C014,R005140,7
C014,R005141,1
C014,R005144,10
C014,R005147,9
C014,R005149,2
C014,R005153,7
C014,R005156,8
C014,R005157,3
C014,R005158,2
C014,R005161,1
C014,R005165,2
C014,R005168,3
C014,R005170,3
C014,R005176,10
C014,R005177,8
C014,R005180,6
C014,R005181,4
C014,R005183,2
C014,R005187,2
C014,R005188,2
C014,R005189,1
C014,R005191,3
C014,R005192,1
C014,R005193,2
C014,R005194,12
C014,R005195,3
C014,R005196,3
C014,R005198,13
C014,R005201,3
C014,R005202,4
C014,R005203,9
C014,R005204,6
C014,R005206,3
C014,R005207,4
C014,R005210,4
C014,R005212,5
C014,R005215,3
C014,R005216,2
C014,R005217,1
C014,R005222,2
C014,R005228,6
C014,R005229,3
C014,R005230,2
C014,R005231,7
C014,R005232,2
C014,R005233,9
C014,R005235,1
C014,R005236,7
C014,R005237,2
C014,R005238,7
C014,R005239,2
C014,R005246,4
C014,R005247,6
C014,R005248,8
C014,R005251,5
C014,R005255,2
C014,R005256,14
C014,R005257,5
C014,R005258,11
C014,R005259,5
C014,R005263,6
C014,R005265,2
C014,R005271,2
C014,R005272,7
C014,R005273,9
C014,R005274,14
C014,R005277,2
C014,R005279,3
C014,R005281,3
C014,R005283,5
C014,R005288,15
C014,R005289,5
C014,R005291,7
C014,R005294,7
C014,R005295,2
C014,R005297,2
C014,R005298,7
C014,R005299,2
C014,R005300,4
C014,R005301,3
C014,R005303,10
C014,R005305,2
C014,R005306,8
C014,R005309,2
C014,R005315,1
C014,R005316,4
C014,R005321,5
C014,R005323,7
C014,R005324,8
C014,R005327,9
C014,R005330,3
C014,R005331,4
C014,R005333,4
C014,R005334,4
C014,R005335,6
C014,R005337,8
C014,R005338,3
C014,R005339,6
C014,R005340,2
C014,R005341,5
C014,R005342,5
C014,R005343,11
C014,R005345,15
C014,R005347,9
C014,R005348,3
C014,R005351,4
C014,R005352,7
C014,R005353,1
C014,R005354,9
C014,R005355,5
C014,R005358,4
C014,R005362,2
C014,R005363,7
C014,R005372,3
C014,R005374,1
C014,R005376,7
C014,R005380,9
C014,R005381,2
C014,R005386,12
C014,R005387,2
C014,R005390,3
C014,R005391,2
C014,R005397,2
C014,R005398,7
C014,R005399,3
C014,R005400,4
C014,R005401,1
C014,R005402,5
C014,R005403,15
C014,R005404,2
C014,R005405,5
C014,R005408,7
C014,R005409,9
C014,R005410,6
C014,R005412,7
C014,R005413,9
C014,R005415,1
C014,R005416,3
C014,R005418,9
C014,R005419,3
C014,R005422,2
C014,R005424,6
C014,R005433,4
C014,R005436,3
C014,R005439,3
C014,R005440,2
C014,R005442,3
C014,R005443,3
C014,R005444,5
C014,R005446,12
C014,R005447,2
C014,R005450,1
C014,R005456,1
C014,R005458,2
C014,R005459,5
C014,R005460,7
C014,R005461,1
C014,R005462,3
C014,R005463,12
C014,R005466,1
C014,R005469,1
C014,R005471,10
C014,R005472,3
C014,R005473,3
C014,R005475,1
C014,R005478,3
C014,R005480,3
C014,R005481,4
C014,R005485,9
C014,R005488,10
C014,R005489,3
C014,R005490,3
C014,R005493,3
C014,R005496,3
C014,R005497,4
C014,R005498,4
C014,R005499,2
C014,R005500,5
C014,R005504,6
C014,R005506,6
C014,R005507,3
C014,R005509,6
C014,R005510,3
C014,R005511,2
C014,R005512,4
C014,R005513,1
C014,R005515,13
C014,R005516,9
C014,R005519,3
C014,R005523,3
C014,R005525,4
C014,R005528,1
C014,R005530,2
C014,R005533,1
C014,R005534,5
C014,R005536,6
C014,R005542,8
C014,R005543,9
C014,R005544,2
C014,R005545,3
C014,R005546,2
C014,R005547,2
C014,R005550,6
C014,R005551,2
C014,R005552,2
C014,R005557,7
C014,R005558,2
C014,R005559,3
C014,R005560,5
C014,R005562,4
C014,R005564,2
C014,R005565,3
C014,R005566,15
C014,R005568,8
C014,R005572,3
C014,R005574,2
C014,R005578,2
C014,R005580,5
C014,R005582,3
C014,R005583,3
C014,R005584,2
C014,R005585,3
C014,R005587,4
C014,R005590,3
C014,R005591,3
C014,R005592,5
C014,R005593,6
C014,R005594,1
C014,R005596,7
C014,R005599,2
C014,R005601,5
C014,R005602,1
C014,R005603,8
C014,R005604,1
C014,R005608,6
C014,R005611,1
C014,R005612,5
C014,R005614,3
C014,R005617,2
C014,R005618,6
C014,R005619,6
C014,R005625,13
C014,R005627,3
C014,R005629,5
C014,R005632,12
C014,R005634,3
C014,R005636,5
C014,R005638,3
C014,R005639,14
C014,R005644,1
C014,R005645,1
C014,R005646,5
C014,R005647,1
C014,R005654,2
C014,R005656,5
C014,R005658,3
C014,R005660,14
C014,R005661,5
C014,R005662,2
C014,R005666,5
C014,R005667,1
C014,R005668,3
C014,R005671,3
C014,R005673,1
C014,R005675,1
C014,R005678,4
C014,R005680,3
C014,R005683,7
C014,R005684,2
C014,R005686,2
C014,R005688,2
C014,R005691,1
C014,R005692,4
C014,R005693,3
C014,R005694,1
C014,R005697,3
C014,R005698,4
C014,R005700,2
C014,R005701,2
C014,R005704,7
C014,R005707,3
C014,R005708,1
C014,R005710,2
C014,R005712,6
C014,R005714,6
C014,R005716,5
C014,R005719,2
C014,R005720,3
C014,R005722,2
C014,R005723,1
C014,R005730,3
C014,R005732,3
C014,R005733,7
C014,R005735,1
C014,R005737,5
C014,R005738,1
C014,R005741,1
C014,R005744,6
C014,R005747,2
C014,R005748,1
C014,R005749,4
C014,R005751,2
C014,R005754,1
C014,R005756,3
C014,R005761,6
C014,R005763,6
C014,R005765,15
C014,R005767,4
C014,R005772,1
C014,R005773,4
C014,R005775,10
C014,R005776,7
C014,R005777,1
C014,R005779,4
C014,R005783,4
C014,R005784,2
C014,R005785,2
C014,R005788,1
C014,R005789,8
C014,R005790,4
C014,R005791,5
C014,R005792,5
C014,R005793,3
C014,R005795,3
C014,R005799,5
C014,R005801,3
C014,R005804,9
C014,R005805,2
C014,R005807,4
C014,R005808,5
C014,R005810,4
C014,R005812,2
C014,R005815,4
C014,R005819,7
C014,R005821,4
C014,R005823,1
C014,R005825,4
C014,R005826,1
C014,R005827,5
C014,R005828,5
C014,R005832,10
C014,R005833,3
C014,R005836,5
C014,R005838,3
C014,R005839,7
C014,R005843,6
C014,R005844,5
C014,R005845,6
C014,R005847,13
C014,R005850,2
C014,R005851,3
C014,R005852,6
C014,R005856,9
C014,R005857,4
C014,R005859,8
C014,R005860,6
C014,R005862,3
C014,R005863,4
C014,R005876,5
C014,R005879,6
C014,R005881,3
C014,R005883,3
C014,R005884,4
C014,R005885,5
C014,R005886,6
C014,R005887,8
C014,R005888,1
C014,R005893,1
C014,R005894,3
C014,R005895,4
C014,R005896,1
C014,R005897,2
C014,R005898,1
C014,R005899,1
C014,R005904,3
C014,R005905,15
C014,R005908,7
C014,R005910,2
C014,R005914,2
C014,R005918,13
C014,R005921,3
C014,R005922,5
C014,R005923,1
C014,R005925,3
C014,R005926,6
C014,R005928,3
C014,R005933,2
C014,R005934,3
C014,R005935,2
C014,R005936,4
C014,R005939,8
C014,R005940,3
C014,R005941,4
C014,R005942,1
C014,R005943,4
C014,R005944,10
