evidence_id,u_entity_key,v_entity_key,effect_type,agreement_domain,weight,source_type,direction_recorded,confidence_bucket,qc_flag
4392,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,low,pass
4393,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,low,pass
4394,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,low,pass
4395,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,medium,pass
4396,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,medium,review
4397,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,medium,review
4398,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,high,review
4399,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,high,review
4400,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,high,review
4401,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,low,review
4402,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,low,review
4403,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,low,fail
4404,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,medium,fail
4405,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,medium,fail
4406,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,medium,fail
4407,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,high,fail
4408,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,high,fail
4409,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,high,fail
4410,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,low,pass
4411,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,low,pass
4412,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,low,pass
4413,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,medium,pass
4414,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,medium,pass
4415,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,medium,pass
4416,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,high,pass
4417,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,high,review
4418,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,high,review
4419,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,low,review
4420,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,low,review
4421,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,low,review
4422,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,medium,review
4423,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,medium,review
4424,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,medium,fail
4425,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,high,fail
4426,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,high,fail
4427,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,high,fail
4428,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,low,fail
4429,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,low,fail
4430,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,low,fail
4431,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,medium,pass
4432,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,medium,pass
4433,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,medium,pass
4434,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,high,pass
4435,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,high,pass
4436,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,high,pass
4437,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,low,pass
4438,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,low,review
4439,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,low,review
4440,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,medium,review
4441,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,medium,review
4442,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,medium,review
4443,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,high,review
4444,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,high,review
4445,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,high,fail
4446,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,low,fail
4447,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,low,fail
4448,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,low,fail
4449,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,medium,fail
4450,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,medium,fail
4451,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,medium,fail
4452,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,high,pass
4453,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,high,pass
4454,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,high,pass
4455,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,low,pass
4456,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,low,pass
4457,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,low,pass
4458,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,medium,pass
4459,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,medium,review
4460,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,medium,review
4461,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,high,review
4462,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,high,review
4463,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,high,review
4464,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,low,review
4465,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,low,review
4466,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,low,fail
4467,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,medium,fail
4468,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,medium,fail
4469,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,medium,fail
4470,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,high,fail
4471,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,high,fail
4472,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,high,fail
4473,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,low,pass
4474,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,low,pass
4475,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,low,pass
4476,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,medium,pass
4477,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,medium,pass
4478,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,medium,pass
4479,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,high,pass
4480,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,high,review
4481,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,high,review
4482,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,low,review
4483,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,low,review
4484,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,low,review
4485,E2003EAA929,E3D6AD060D3,repression,contrast,1,pipeline,V_to_U,medium,review
4486,E2003EAA929,E3D6AD060D3,activation,trend,1,curation,U_to_V,medium,review
4487,E2003EAA929,E3D6AD060D3,repression,contrast,1,database,V_to_U,medium,fail
4488,E2003EAA929,E3D6AD060D3,activation,trend,1,experiment,U_to_V,high,fail
4489,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,high,fail
4490,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,high,fail
4491,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,low,fail
4492,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,low,fail
4493,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,low,fail
4494,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,medium,pass
4495,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,medium,pass
4496,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,medium,pass
4497,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,high,pass
4498,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,high,pass
4499,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,high,pass
4500,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,low,pass
4501,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,low,review
4502,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,low,review
4503,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,medium,review
4504,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,medium,review
4505,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,medium,review
4506,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,high,review
4507,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,high,review
4508,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,high,fail
4509,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,low,fail
4510,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,low,fail
4511,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,low,fail
4512,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,medium,fail
4513,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,medium,fail
4514,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,medium,fail
4515,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,high,pass
4516,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,high,pass
4517,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,high,pass
4518,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,low,pass
4519,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,low,pass
4520,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,low,pass
4521,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,medium,pass
4522,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,medium,review
4523,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,medium,review
4524,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,high,review
4525,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,high,review
4526,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,high,review
4527,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,low,review
4528,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,low,review
4529,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,low,fail
4530,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,medium,fail
4531,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,medium,fail
4532,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,medium,fail
4533,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,high,fail
4534,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,high,fail
4535,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,high,fail
4536,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,low,pass
4537,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,low,pass
4538,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,low,pass
4539,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,medium,pass
4540,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,medium,pass
4541,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,medium,pass
4542,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,high,pass
4543,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,high,review
4544,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,high,review
4545,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,low,review
4546,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,low,review
4547,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,low,review
4548,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,medium,review
4549,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,medium,review
4550,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,medium,fail
4551,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,high,fail
4552,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,high,fail
4553,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,high,fail
4554,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,low,fail
4555,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,low,fail
4556,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,low,fail
4557,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,medium,pass
4558,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,medium,pass
4559,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,medium,pass
4560,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,high,pass
4561,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,high,pass
4562,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,high,pass
4563,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,low,pass
4564,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,low,review
4565,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,low,review
4566,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,medium,review
4567,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,medium,review
4568,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,medium,review
4569,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,high,review
4570,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,high,review
4571,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,high,fail
4572,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,low,fail
4573,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,low,fail
4574,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,low,fail
4575,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,medium,fail
4576,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,medium,fail
4577,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,medium,fail
4578,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,high,pass
4579,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,high,pass
4580,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,high,pass
4581,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,low,pass
4582,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,low,pass
4583,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,low,pass
4584,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,medium,pass
4585,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,medium,review
4586,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,medium,review
4587,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,high,review
4588,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,high,review
4589,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,high,review
4590,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,low,review
4591,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,low,review
4592,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,low,fail
4593,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,medium,fail
4594,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,medium,fail
4595,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,medium,fail
4596,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,high,fail
4597,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,high,fail
4598,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,high,fail
4599,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,low,pass
4600,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,low,pass
4601,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,low,pass
4602,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,medium,pass
4603,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,medium,pass
4604,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,medium,pass
4605,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,high,pass
4606,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,high,review
4607,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,high,review
4608,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,low,review
4609,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,low,review
4610,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,low,review
4611,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,medium,review
4612,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,medium,review
4613,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,medium,fail
4614,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,high,fail
4615,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,high,fail
4616,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,high,fail
4617,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,low,fail
4618,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,low,fail
4619,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,low,fail
4620,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,medium,pass
4621,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,medium,pass
4622,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,medium,pass
4623,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,high,pass
4624,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,high,pass
4625,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,high,pass
4626,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,low,pass
4627,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,low,review
4628,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,low,review
4629,E5B18293B9C,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,medium,review
4630,E5B18293B9C,E3D6AD060D3,activation,contrast,1,curation,U_to_V,medium,review
4631,E5B18293B9C,E3D6AD060D3,repression,trend,1,database,V_to_U,medium,review
4632,E5B18293B9C,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,high,review
4633,E4EF7662AB9,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,high,review
4634,E4EF7662AB9,E3D6AD060D3,activation,contrast,1,curation,U_to_V,high,fail
4635,E4EF7662AB9,E3D6AD060D3,repression,trend,1,database,V_to_U,low,fail
4636,E4EF7662AB9,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,low,fail
4637,E4EF7662AB9,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,low,fail
4638,E4EF7662AB9,E3D6AD060D3,activation,contrast,1,curation,U_to_V,medium,fail
4639,E4EF7662AB9,E3D6AD060D3,repression,trend,1,database,V_to_U,medium,fail
4640,E4EF7662AB9,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,medium,fail
4641,E4EF7662AB9,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,high,pass
4642,E4EF7662AB9,E3D6AD060D3,activation,contrast,1,curation,U_to_V,high,pass
4643,E4EF7662AB9,E3D6AD060D3,repression,trend,1,database,V_to_U,high,pass
4644,E4EF7662AB9,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,low,pass
4645,E4EF7662AB9,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,low,pass
4646,E4EF7662AB9,E3D6AD060D3,activation,contrast,1,curation,U_to_V,low,pass
4647,E4EF7662AB9,E3D6AD060D3,repression,trend,1,database,V_to_U,medium,pass
4648,E4EF7662AB9,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,medium,review
4649,E4EF7662AB9,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,medium,review
4650,E4EF7662AB9,E3D6AD060D3,activation,contrast,1,curation,U_to_V,high,review
4651,E4EF7662AB9,E3D6AD060D3,repression,trend,1,database,V_to_U,high,review
4652,E4EF7662AB9,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,high,review
4653,E4EF7662AB9,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,low,review
4654,E4EF7662AB9,E3D6AD060D3,activation,contrast,1,curation,U_to_V,low,review
4655,E4EF7662AB9,E3D6AD060D3,repression,trend,1,database,V_to_U,low,fail
4656,E4EF7662AB9,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,medium,fail
4657,E4EF7662AB9,E3D6AD060D3,repression,trend,1,pipeline,V_to_U,medium,fail
4658,E4EF7662AB9,E3D6AD060D3,activation,contrast,1,curation,U_to_V,medium,fail
4659,E4EF7662AB9,E3D6AD060D3,repression,trend,1,database,V_to_U,high,fail
4660,E4EF7662AB9,E3D6AD060D3,activation,contrast,1,experiment,U_to_V,high,fail
