option_id,pool_id,source_system,confidence,note
opt_04175,pool_21,SYS_A,0.87,
opt_04462,pool_22,SYS_C,0.953,
opt_04725,pool_20,SYS_B,0.957,
opt_00352,pool_21,SYS_A,0.889,
opt_02259,pool_22,SYS_C,0.764,
opt_03997,pool_20,SYS_A,0.897,
opt_04659,pool_21,SYS_C,0.859,
opt_00959,pool_22,SYS_B,0.858,
opt_00277,pool_20,SYS_B,0.87,
opt_04527,pool_21,SYS_B,0.92,
opt_03286,pool_22,SYS_B,0.649,
opt_04033,pool_20,SYS_A,0.891,
opt_00993,pool_21,SYS_B,0.871,
opt_03980,pool_22,SYS_A,0.923,
opt_03368,pool_00,SYS_B,0.818,
opt_04826,pool_01,SYS_A,0.871,
opt_04255,pool_02,SYS_A,0.667,
opt_03207,pool_03,SYS_A,0.928,
opt_04537,pool_04,SYS_B,0.677,
opt_03449,pool_20,SYS_C,0.783,
opt_02771,pool_21,SYS_B,0.67,
opt_02032,pool_22,SYS_C,0.608,
opt_05006,pool_00,SYS_C,0.912,
opt_01672,pool_01,SYS_A,0.763,
opt_03022,pool_02,SYS_C,0.619,
opt_04693,pool_03,SYS_A,0.8,
opt_00098,pool_04,SYS_B,0.773,
opt_01389,pool_00,SYS_B,0.641,
opt_01968,pool_01,SYS_B,0.813,
opt_03940,pool_02,SYS_A,0.636,
opt_04129,pool_03,SYS_C,0.908,
opt_04968,pool_04,SYS_A,0.923,
opt_04869,pool_00,SYS_B,0.995,
opt_02934,pool_01,SYS_B,0.827,
opt_02855,pool_02,SYS_B,0.719,
opt_02616,pool_03,SYS_B,0.959,
opt_00382,pool_04,SYS_A,0.998,
opt_03838,pool_00,SYS_B,0.796,
opt_02782,pool_01,SYS_B,0.713,
opt_01937,pool_02,SYS_A,0.909,
opt_04740,pool_03,SYS_A,0.876,
opt_04977,pool_04,SYS_B,0.642,
opt_03966,pool_00,SYS_A,0.924,
opt_03104,pool_01,SYS_A,0.853,
opt_02336,pool_02,SYS_C,0.735,
opt_03285,pool_03,SYS_B,0.859,
opt_04275,pool_04,SYS_A,0.741,
opt_01941,pool_00,SYS_C,0.825,
opt_02530,pool_01,SYS_A,0.821,
opt_03764,pool_02,SYS_B,0.827,
opt_03812,pool_03,SYS_C,0.619,
opt_01863,pool_04,SYS_A,0.899,
opt_00681,pool_20,SYS_A,0.966,
opt_04341,pool_21,SYS_C,0.874,
opt_01897,pool_22,SYS_C,0.958,
opt_04155,pool_20,SYS_C,0.801,
opt_00645,pool_21,SYS_C,0.607,
opt_00944,pool_22,SYS_B,0.631,
opt_04361,pool_20,SYS_A,0.689,
opt_00053,pool_21,SYS_C,0.708,
opt_02368,pool_01,SYS_B,0.143,possible_misclassification
opt_04880,pool_20,SYS_B,0.689,
opt_03390,pool_21,SYS_C,0.796,
opt_02085,pool_22,SYS_B,0.886,
opt_01159,pool_20,SYS_C,0.757,
opt_00616,pool_21,SYS_C,0.648,
opt_04678,pool_22,SYS_C,0.686,
opt_04768,pool_20,SYS_C,0.926,
opt_01783,pool_15,SYS_B,0.059,possible_misclassification
opt_03930,pool_22,SYS_B,0.644,
opt_04757,pool_00,SYS_A,0.768,
opt_02766,pool_01,SYS_A,0.645,
opt_02884,pool_02,SYS_B,0.684,
opt_01875,pool_03,SYS_A,0.89,
opt_04277,pool_04,SYS_A,0.63,
opt_00471,pool_00,SYS_A,0.845,
opt_00967,pool_01,SYS_B,0.748,
opt_00972,pool_02,SYS_A,0.86,
opt_03716,pool_03,SYS_C,0.607,
opt_03822,pool_04,SYS_A,0.693,
opt_00909,pool_00,SYS_C,0.729,
opt_04948,pool_01,SYS_B,0.837,
opt_03430,pool_02,SYS_B,0.862,
opt_00146,pool_03,SYS_C,0.883,
opt_02599,pool_04,SYS_B,0.716,
opt_03023,pool_00,SYS_B,0.667,
opt_04638,pool_01,SYS_C,0.97,
opt_02629,pool_02,SYS_C,0.755,
opt_02573,pool_03,SYS_C,0.969,
opt_02004,pool_04,SYS_A,0.603,
opt_03184,pool_00,SYS_C,0.655,
opt_00358,pool_01,SYS_A,0.668,
opt_00301,pool_02,SYS_A,0.671,
opt_04908,pool_03,SYS_A,0.751,
opt_00320,pool_04,SYS_B,0.866,
opt_01409,pool_00,SYS_C,0.9,
opt_00055,pool_01,SYS_A,0.773,
opt_04093,pool_02,SYS_B,0.976,
opt_03172,pool_03,SYS_B,0.87,
opt_00941,pool_04,SYS_C,0.985,
opt_04839,pool_00,SYS_B,0.886,
opt_02816,pool_01,SYS_A,0.714,
opt_01326,pool_02,SYS_C,0.75,
opt_01147,pool_03,SYS_A,0.996,
opt_03347,pool_04,SYS_B,0.686,
opt_03089,pool_20,SYS_A,0.981,
opt_03066,pool_21,SYS_B,0.769,
opt_03195,pool_22,SYS_C,0.988,
opt_01865,pool_00,SYS_B,0.737,
opt_01194,pool_01,SYS_C,0.842,
opt_04405,pool_02,SYS_B,0.62,
opt_04109,pool_03,SYS_A,0.685,
opt_04858,pool_04,SYS_B,0.875,
opt_01220,pool_20,SYS_C,0.932,
opt_04556,pool_21,SYS_C,0.727,
opt_04601,pool_22,SYS_A,0.955,
opt_03079,pool_00,SYS_C,0.841,
opt_03975,pool_01,SYS_A,0.944,
opt_02008,pool_02,SYS_C,0.982,
opt_01002,pool_03,SYS_C,0.637,
opt_01910,pool_04,SYS_C,0.903,
opt_02174,pool_20,SYS_B,0.956,
opt_03484,pool_21,SYS_B,0.831,
opt_03595,pool_22,SYS_A,0.797,
opt_03532,pool_00,SYS_B,0.957,
opt_04506,pool_01,SYS_A,0.993,
opt_02700,pool_02,SYS_C,0.932,
opt_03731,pool_03,SYS_B,0.67,
opt_03562,pool_04,SYS_B,0.603,
opt_02836,pool_20,SYS_B,0.609,
opt_00259,pool_21,SYS_C,0.964,
opt_02706,pool_22,SYS_B,0.678,
opt_03780,pool_00,SYS_A,0.711,
opt_03045,pool_01,SYS_C,0.612,
opt_02888,pool_02,SYS_A,0.87,
opt_03274,pool_03,SYS_A,0.888,
opt_02839,pool_04,SYS_B,0.935,
opt_01400,pool_00,SYS_C,0.719,
opt_01129,pool_01,SYS_B,0.618,
opt_03586,pool_02,SYS_B,0.708,
opt_03262,pool_06,SYS_A,0.159,possible_misclassification
opt_04961,pool_04,SYS_B,0.681,
opt_04373,pool_00,SYS_A,0.638,
opt_02777,pool_01,SYS_B,0.776,
opt_03624,pool_02,SYS_C,0.753,
opt_01541,pool_03,SYS_A,0.928,
opt_04555,pool_04,SYS_B,0.914,
opt_01016,pool_00,SYS_B,0.932,
opt_04816,pool_01,SYS_C,0.679,
opt_00699,pool_02,SYS_C,0.878,
opt_04897,pool_03,SYS_B,0.628,
opt_03087,pool_04,SYS_B,0.752,
opt_03409,pool_00,SYS_B,0.614,
opt_04449,pool_01,SYS_C,0.869,
opt_03863,pool_02,SYS_C,0.627,
opt_02005,pool_03,SYS_B,0.817,
opt_04235,pool_04,SYS_A,0.608,
opt_00537,pool_20,SYS_A,0.685,
opt_04576,pool_21,SYS_B,0.754,
opt_04203,pool_22,SYS_C,0.734,
opt_04581,pool_00,SYS_B,0.793,
opt_03245,pool_06,SYS_B,0.255,possible_misclassification
opt_04996,pool_02,SYS_A,0.662,
opt_01404,pool_03,SYS_C,0.686,
opt_00330,pool_04,SYS_A,0.684,
opt_00698,pool_20,SYS_A,0.99,
opt_00403,pool_21,SYS_C,0.736,
opt_02362,pool_22,SYS_B,0.692,
opt_00627,pool_00,SYS_A,0.937,
opt_03095,pool_01,SYS_A,0.732,
opt_03835,pool_02,SYS_A,0.731,
opt_01187,pool_03,SYS_C,0.822,
opt_02173,pool_04,SYS_A,0.676,
opt_04447,pool_20,SYS_B,0.857,
opt_01511,pool_21,SYS_B,0.798,
opt_03229,pool_22,SYS_B,0.828,
opt_03842,pool_00,SYS_B,0.628,
opt_02743,pool_01,SYS_C,0.753,
opt_03408,pool_02,SYS_A,0.625,
opt_02608,pool_03,SYS_A,0.712,
opt_02149,pool_04,SYS_A,0.613,
opt_00118,pool_00,SYS_C,0.719,
opt_00155,pool_01,SYS_A,0.944,
opt_00250,pool_02,SYS_A,0.657,
opt_03445,pool_03,SYS_C,0.817,
opt_01318,pool_04,SYS_B,0.785,
opt_01206,pool_00,SYS_B,0.808,
opt_02363,pool_01,SYS_C,0.816,
opt_02137,pool_02,SYS_C,0.973,
opt_01496,pool_03,SYS_C,0.911,
opt_04817,pool_04,SYS_C,0.686,
opt_04609,pool_00,SYS_C,0.921,
opt_01177,pool_01,SYS_A,0.793,
opt_04711,pool_02,SYS_C,0.902,
opt_03702,pool_03,SYS_A,0.857,
opt_01617,pool_04,SYS_B,0.87,
opt_04458,pool_00,SYS_B,0.779,
opt_03567,pool_01,SYS_A,0.972,
opt_02595,pool_02,SYS_C,0.648,
opt_01944,pool_27,SYS_C,0.123,possible_misclassification
opt_01152,pool_04,SYS_A,0.676,
opt_01350,pool_00,SYS_B,0.726,
opt_04479,pool_01,SYS_B,0.85,
opt_02870,pool_02,SYS_C,0.618,
opt_03155,pool_03,SYS_C,0.703,
opt_02995,pool_04,SYS_A,0.787,
opt_01070,pool_20,SYS_B,0.749,
opt_01688,pool_21,SYS_B,0.686,
opt_03319,pool_22,SYS_A,0.892,
opt_03369,pool_20,SYS_C,0.912,
opt_02975,pool_21,SYS_A,0.829,
opt_03107,pool_22,SYS_C,0.768,
opt_01580,pool_00,SYS_A,0.838,
opt_02496,pool_01,SYS_B,0.972,
opt_04652,pool_02,SYS_B,0.845,
opt_01288,pool_03,SYS_B,0.975,
opt_03191,pool_04,SYS_B,0.655,
opt_02212,pool_00,SYS_A,0.794,
opt_02180,pool_01,SYS_B,0.847,
opt_00692,pool_02,SYS_C,0.935,
opt_01823,pool_03,SYS_A,0.715,
opt_00159,pool_04,SYS_B,0.618,
opt_04560,pool_00,SYS_C,0.676,
opt_03698,pool_01,SYS_A,0.656,
opt_00229,pool_02,SYS_B,0.761,
opt_01782,pool_03,SYS_B,0.771,
opt_03271,pool_04,SYS_C,0.948,
opt_01994,pool_00,SYS_C,0.732,
opt_03775,pool_01,SYS_C,0.838,
opt_02128,pool_02,SYS_C,0.961,
opt_01540,pool_03,SYS_B,0.945,
opt_04998,pool_04,SYS_C,0.9,
opt_02155,pool_00,SYS_A,0.945,
opt_02309,pool_01,SYS_A,0.835,
opt_04833,pool_02,SYS_A,0.734,
opt_03747,pool_03,SYS_B,0.759,
opt_04543,pool_04,SYS_B,0.82,
opt_00591,pool_00,SYS_B,0.805,
opt_04245,pool_01,SYS_B,0.746,
opt_04242,pool_02,SYS_B,0.752,
opt_00756,pool_03,SYS_B,0.629,
opt_00078,pool_04,SYS_C,0.75,
opt_00926,pool_00,SYS_A,0.925,
opt_00512,pool_01,SYS_B,0.885,
opt_01599,pool_02,SYS_B,0.627,
opt_03118,pool_03,SYS_A,0.816,
opt_03328,pool_04,SYS_B,0.622,
opt_03388,pool_00,SYS_A,0.988,
opt_03492,pool_01,SYS_C,0.841,
opt_03382,pool_02,SYS_C,0.964,
opt_02455,pool_11,SYS_C,0.175,possible_misclassification
opt_04018,pool_04,SYS_B,0.979,
opt_02391,pool_00,SYS_A,0.685,
opt_01025,pool_01,SYS_B,0.908,
opt_03394,pool_02,SYS_C,0.957,
opt_02499,pool_03,SYS_A,0.951,
opt_01426,pool_04,SYS_B,0.803,
opt_02146,pool_20,SYS_A,0.897,
opt_00704,pool_21,SYS_A,0.89,
opt_02973,pool_22,SYS_A,0.986,
opt_03423,pool_00,SYS_B,0.677,
opt_03760,pool_01,SYS_A,0.749,
opt_01024,pool_02,SYS_B,0.685,
opt_04061,pool_03,SYS_B,0.647,
opt_01523,pool_04,SYS_C,0.69,
opt_03059,pool_20,SYS_C,0.853,
opt_01582,pool_21,SYS_A,0.909,
opt_02862,pool_22,SYS_C,0.714,
opt_04780,pool_00,SYS_B,0.925,
opt_02896,pool_01,SYS_B,0.863,
opt_00708,pool_02,SYS_B,0.811,
opt_01351,pool_03,SYS_A,0.691,
opt_04070,pool_04,SYS_C,0.876,
opt_03774,pool_20,SYS_C,0.802,
opt_00904,pool_21,SYS_C,0.698,
opt_03734,pool_22,SYS_B,0.784,
opt_00675,pool_00,SYS_B,0.839,
opt_04485,pool_01,SYS_B,0.857,
opt_03531,pool_02,SYS_C,0.988,
opt_02525,pool_03,SYS_C,0.858,
opt_04518,pool_04,SYS_A,0.849,
opt_04956,pool_00,SYS_A,0.812,
opt_00034,pool_01,SYS_B,0.602,
opt_01468,pool_02,SYS_B,0.996,
opt_03927,pool_03,SYS_B,0.741,
opt_04730,pool_04,SYS_A,0.722,
opt_04189,pool_00,SYS_A,0.642,
opt_01114,pool_01,SYS_B,0.986,
opt_02625,pool_02,SYS_A,0.865,
opt_03768,pool_03,SYS_C,0.649,
opt_01878,pool_04,SYS_A,0.93,
opt_02272,pool_00,SYS_B,0.861,
opt_01815,pool_01,SYS_B,0.812,
opt_00108,pool_02,SYS_A,0.97,
opt_02211,pool_22,SYS_C,0.099,possible_misclassification
opt_00811,pool_04,SYS_B,0.967,
opt_01852,pool_00,SYS_A,0.771,
opt_01516,pool_01,SYS_C,0.703,
opt_01842,pool_31,SYS_A,0.213,possible_misclassification
opt_00550,pool_03,SYS_A,0.968,
opt_01974,pool_04,SYS_A,0.62,
opt_01333,pool_00,SYS_B,0.672,
opt_01552,pool_01,SYS_B,0.605,
opt_02769,pool_02,SYS_C,0.955,
opt_00278,pool_03,SYS_B,0.738,
opt_02741,pool_04,SYS_C,0.93,
opt_00596,pool_00,SYS_C,0.821,
opt_03818,pool_01,SYS_C,0.759,
opt_02654,pool_02,SYS_A,0.855,
opt_04339,pool_03,SYS_A,0.777,
opt_04846,pool_04,SYS_A,0.928,
opt_03751,pool_00,SYS_A,0.897,
opt_00619,pool_01,SYS_B,0.912,
opt_02795,pool_02,SYS_B,0.744,
opt_04758,pool_03,SYS_C,0.899,
opt_02703,pool_04,SYS_A,0.693,
opt_02150,pool_20,SYS_B,0.635,
opt_01651,pool_21,SYS_C,0.933,
opt_04478,pool_22,SYS_C,0.685,
opt_02804,pool_00,SYS_B,0.615,
opt_03545,pool_01,SYS_A,0.861,
opt_01506,pool_02,SYS_B,0.651,
opt_00464,pool_03,SYS_C,0.873,
opt_00064,pool_04,SYS_C,0.603,
opt_04222,pool_20,SYS_C,0.828,
opt_01718,pool_21,SYS_C,0.876,
opt_00765,pool_22,SYS_C,0.671,
opt_02012,pool_00,SYS_C,0.715,
opt_02929,pool_01,SYS_B,0.995,
opt_01933,pool_02,SYS_B,0.781,
opt_00170,pool_03,SYS_A,0.877,
opt_00368,pool_04,SYS_A,0.657,
opt_03881,pool_20,SYS_A,0.617,
opt_02078,pool_21,SYS_A,0.708,
opt_03428,pool_22,SYS_B,0.746,
opt_03214,pool_00,SYS_A,0.931,
opt_03032,pool_01,SYS_B,0.98,
opt_01498,pool_02,SYS_A,0.672,
opt_01267,pool_03,SYS_B,0.743,
opt_03343,pool_04,SYS_A,0.927,
opt_02119,pool_20,SYS_A,0.615,
opt_04244,pool_21,SYS_A,0.989,
opt_00804,pool_22,SYS_B,0.952,
opt_03462,pool_00,SYS_A,0.91,
opt_04047,pool_01,SYS_A,0.972,
opt_02917,pool_02,SYS_B,0.878,
opt_00924,pool_03,SYS_A,0.968,
opt_00958,pool_04,SYS_C,0.958,
opt_02401,pool_00,SYS_C,0.966,
opt_04971,pool_01,SYS_C,0.708,
opt_02437,pool_02,SYS_A,0.905,
opt_01866,pool_03,SYS_C,0.908,
opt_04862,pool_04,SYS_C,0.723,
opt_02863,pool_00,SYS_C,0.648,
opt_04345,pool_01,SYS_B,0.924,
opt_01083,pool_02,SYS_B,0.889,
opt_00977,pool_03,SYS_A,0.631,
opt_00536,pool_04,SYS_C,0.756,
opt_00462,pool_00,SYS_C,0.774,
opt_02538,pool_01,SYS_A,0.863,
opt_02774,pool_02,SYS_A,0.781,
opt_03159,pool_03,SYS_A,0.912,
opt_00172,pool_04,SYS_B,0.831,
opt_00929,pool_00,SYS_C,0.684,
opt_04068,pool_01,SYS_A,0.672,
opt_03364,pool_02,SYS_C,0.698,
opt_04358,pool_03,SYS_B,0.979,
opt_02454,pool_04,SYS_C,0.646,
opt_03983,pool_00,SYS_B,0.633,
opt_04644,pool_01,SYS_A,0.868,
opt_00946,pool_02,SYS_A,0.637,
opt_01378,pool_03,SYS_C,0.971,
opt_00759,pool_04,SYS_A,0.869,
opt_00448,pool_20,SYS_B,0.715,
opt_01301,pool_21,SYS_A,0.91,
opt_00668,pool_22,SYS_B,0.892,
opt_00439,pool_00,SYS_B,0.761,
opt_00825,pool_01,SYS_B,0.872,
opt_00807,pool_02,SYS_A,0.622,
opt_03713,pool_03,SYS_C,0.938,
opt_03113,pool_04,SYS_B,0.972,
opt_02659,pool_20,SYS_B,0.624,
opt_00014,pool_21,SYS_B,0.635,
opt_01791,pool_22,SYS_A,0.683,
opt_01769,pool_00,SYS_B,0.982,
opt_02176,pool_01,SYS_B,0.97,
opt_01137,pool_02,SYS_C,0.608,
opt_04336,pool_03,SYS_C,0.789,
opt_00839,pool_04,SYS_B,0.624,
opt_00869,pool_20,SYS_B,0.851,
opt_04145,pool_21,SYS_B,0.815,
opt_05013,pool_22,SYS_C,0.852,
opt_01536,pool_00,SYS_A,0.747,
opt_01822,pool_01,SYS_A,0.721,
opt_02775,pool_02,SYS_A,0.996,
opt_03370,pool_03,SYS_C,0.641,
opt_00821,pool_04,SYS_B,0.823,
opt_03451,pool_00,SYS_C,0.602,
opt_00863,pool_01,SYS_C,0.783,
opt_00774,pool_02,SYS_C,0.717,
opt_03559,pool_03,SYS_B,0.868,
opt_00419,pool_04,SYS_B,0.845,
opt_01788,pool_00,SYS_B,0.812,
opt_03413,pool_01,SYS_B,0.681,
opt_00280,pool_02,SYS_B,0.769,
opt_01064,pool_03,SYS_C,0.994,
opt_01727,pool_04,SYS_B,0.977,
opt_02987,pool_00,SYS_B,0.633,
opt_01018,pool_01,SYS_C,0.971,
opt_02479,pool_02,SYS_C,0.639,
opt_01287,pool_03,SYS_B,0.671,
opt_01379,pool_04,SYS_B,0.674,
opt_01793,pool_00,SYS_C,0.924,
opt_02858,pool_01,SYS_A,0.611,
opt_01633,pool_02,SYS_B,0.636,
opt_03350,pool_03,SYS_A,0.617,
opt_02502,pool_04,SYS_C,0.686,
opt_03681,pool_20,SYS_C,0.805,
opt_03504,pool_21,SYS_A,0.84,
opt_00469,pool_22,SYS_B,0.975,
opt_02290,pool_00,SYS_B,0.73,
opt_00895,pool_01,SYS_C,0.864,
opt_01827,pool_02,SYS_B,0.774,
opt_03344,pool_03,SYS_A,0.606,
opt_01525,pool_04,SYS_A,0.939,
opt_00494,pool_20,SYS_C,0.768,
opt_01113,pool_21,SYS_C,0.835,
opt_02461,pool_22,SYS_B,0.635,
opt_01166,pool_00,SYS_C,0.659,
opt_04786,pool_01,SYS_A,0.808,
opt_03359,pool_02,SYS_C,0.871,
opt_01902,pool_03,SYS_B,0.963,
opt_03688,pool_04,SYS_B,0.732,
opt_03204,pool_20,SYS_C,0.857,
opt_00102,pool_21,SYS_A,0.638,
opt_00975,pool_22,SYS_C,0.685,
opt_04288,pool_20,SYS_B,0.852,
opt_03473,pool_21,SYS_A,0.935,
opt_04756,pool_22,SYS_C,0.755,
opt_01631,pool_00,SYS_C,0.648,
opt_04752,pool_01,SYS_A,0.774,
opt_03755,pool_02,SYS_A,0.792,
opt_04293,pool_03,SYS_B,0.659,
opt_03287,pool_04,SYS_C,0.886,
opt_03629,pool_00,SYS_A,0.613,
opt_02250,pool_01,SYS_A,0.964,
opt_02952,pool_02,SYS_B,0.946,
opt_00559,pool_03,SYS_A,0.958,
opt_03128,pool_04,SYS_B,0.943,
opt_00799,pool_20,SYS_B,0.651,
opt_03296,pool_21,SYS_C,0.957,
opt_02689,pool_22,SYS_C,0.881,
opt_00331,pool_20,SYS_A,0.933,
opt_04196,pool_21,SYS_A,0.865,
opt_01022,pool_22,SYS_B,0.612,
opt_01039,pool_00,SYS_C,0.822,
opt_04793,pool_01,SYS_C,0.72,
opt_01059,pool_02,SYS_C,0.667,
opt_02715,pool_03,SYS_C,0.656,
opt_01031,pool_04,SYS_A,0.888,
opt_04879,pool_20,SYS_B,0.979,
opt_04567,pool_21,SYS_A,0.789,
opt_04377,pool_22,SYS_A,0.938,
opt_04673,pool_00,SYS_C,0.981,
opt_04431,pool_01,SYS_C,0.749,
opt_00084,pool_02,SYS_C,0.907,
opt_02636,pool_03,SYS_A,0.693,
opt_03518,pool_04,SYS_A,0.738,
opt_03654,pool_00,SYS_B,0.853,
opt_03265,pool_01,SYS_C,0.851,
opt_00920,pool_02,SYS_C,0.746,
opt_01555,pool_03,SYS_B,0.953,
opt_03631,pool_04,SYS_B,0.672,
opt_01514,pool_00,SYS_C,0.696,
opt_04162,pool_01,SYS_A,0.657,
opt_00021,pool_02,SYS_A,0.931,
opt_03182,pool_03,SYS_A,0.939,
opt_03069,pool_04,SYS_A,0.635,
opt_04398,pool_00,SYS_C,0.771,
opt_01900,pool_01,SYS_B,0.802,
opt_01161,pool_02,SYS_A,0.99,
opt_04308,pool_03,SYS_C,0.954,
opt_04524,pool_04,SYS_C,0.927,
opt_04369,pool_20,SYS_C,0.771,
opt_02811,pool_21,SYS_A,0.811,
opt_01419,pool_22,SYS_C,0.73,
opt_03566,pool_00,SYS_B,0.738,
opt_00279,pool_01,SYS_B,0.614,
opt_02947,pool_02,SYS_B,0.973,
opt_03635,pool_03,SYS_C,0.771,
opt_01043,pool_04,SYS_B,0.932,
opt_03884,pool_00,SYS_C,0.639,
opt_01700,pool_01,SYS_C,0.928,
opt_01094,pool_02,SYS_A,0.744,
opt_03714,pool_03,SYS_C,0.734,
opt_01590,pool_04,SYS_A,0.689,
opt_01719,pool_20,SYS_C,0.936,
opt_02519,pool_21,SYS_A,0.743,
opt_00443,pool_22,SYS_B,0.884,
opt_04687,pool_00,SYS_B,0.651,
opt_02113,pool_01,SYS_C,0.738,
opt_01032,pool_02,SYS_A,0.979,
opt_04048,pool_03,SYS_A,0.746,
opt_01692,pool_04,SYS_A,0.974,
opt_02611,pool_20,SYS_C,0.856,
opt_02252,pool_21,SYS_C,0.931,
opt_04811,pool_22,SYS_C,0.844,
opt_01491,pool_00,SYS_C,0.632,
opt_03187,pool_01,SYS_A,0.732,
opt_02566,pool_02,SYS_A,0.9,
opt_01947,pool_03,SYS_B,0.923,
opt_02971,pool_04,SYS_C,0.898,
opt_01732,pool_20,SYS_B,0.638,
opt_01786,pool_21,SYS_B,0.849,
opt_03894,pool_22,SYS_B,0.993,
opt_04432,pool_00,SYS_B,0.706,
opt_02424,pool_01,SYS_B,0.748,
opt_00923,pool_02,SYS_A,0.791,
opt_04832,pool_03,SYS_A,0.604,
opt_02916,pool_04,SYS_A,0.864,
opt_03312,pool_00,SYS_B,0.803,
opt_01971,pool_01,SYS_A,0.752,
opt_04937,pool_02,SYS_A,0.86,
opt_01803,pool_03,SYS_C,0.863,
opt_03659,pool_04,SYS_B,0.821,
opt_03385,pool_20,SYS_C,0.631,
opt_02269,pool_21,SYS_A,0.995,
opt_03904,pool_22,SYS_C,0.787,
opt_02812,pool_00,SYS_A,0.679,
opt_01497,pool_01,SYS_B,0.82,
opt_03867,pool_02,SYS_A,0.612,
opt_04562,pool_03,SYS_C,0.632,
opt_02191,pool_03,SYS_A,0.332,possible_misclassification
opt_01844,pool_20,SYS_B,0.896,
opt_03638,pool_21,SYS_A,0.742,
opt_01222,pool_22,SYS_C,0.881,
opt_03683,pool_00,SYS_A,0.832,
opt_02288,pool_01,SYS_C,0.99,
opt_00455,pool_02,SYS_A,0.893,
opt_00431,pool_03,SYS_C,0.638,
opt_00283,pool_04,SYS_B,0.668,
opt_03752,pool_00,SYS_A,0.931,
opt_03235,pool_01,SYS_C,0.854,
opt_04755,pool_02,SYS_A,0.733,
opt_00406,pool_03,SYS_B,0.778,
opt_00032,pool_04,SYS_C,0.658,
opt_00223,pool_00,SYS_C,0.736,
opt_00527,pool_01,SYS_B,0.761,
opt_01146,pool_02,SYS_A,0.875,
opt_02224,pool_03,SYS_C,0.835,
opt_01781,pool_04,SYS_C,0.6,
opt_01608,pool_00,SYS_C,0.98,
opt_00332,pool_01,SYS_A,0.781,
opt_03964,pool_02,SYS_C,0.68,
opt_04148,pool_03,SYS_B,0.615,
opt_02056,pool_04,SYS_A,0.756,
opt_03825,pool_00,SYS_A,0.706,
opt_04013,pool_01,SYS_C,0.752,
opt_00302,pool_02,SYS_A,0.998,
opt_02007,pool_03,SYS_A,0.761,
opt_02604,pool_04,SYS_A,0.769,
opt_02997,pool_00,SYS_C,0.99,
opt_03393,pool_01,SYS_A,0.849,
opt_03470,pool_02,SYS_B,0.942,
opt_04021,pool_03,SYS_B,0.619,
opt_01825,pool_04,SYS_B,0.909,
opt_00982,pool_00,SYS_C,0.981,
opt_00285,pool_01,SYS_A,0.738,
opt_03123,pool_02,SYS_B,0.865,
opt_03486,pool_03,SYS_C,0.83,
opt_02831,pool_04,SYS_B,0.765,
opt_02048,pool_00,SYS_C,0.99,
opt_02171,pool_01,SYS_B,0.862,
opt_04751,pool_02,SYS_C,0.861,
opt_02787,pool_03,SYS_C,0.771,
opt_01659,pool_04,SYS_A,0.636,
opt_00486,pool_00,SYS_C,0.637,
opt_01066,pool_01,SYS_B,0.878,
opt_05028,pool_02,SYS_B,0.952,
opt_03979,pool_03,SYS_C,0.96,
opt_04213,pool_04,SYS_C,0.932,
opt_03616,pool_00,SYS_C,0.847,
opt_03188,pool_01,SYS_C,0.728,
opt_03053,pool_02,SYS_C,0.899,
opt_02789,pool_03,SYS_A,0.977,
opt_03553,pool_04,SYS_C,0.7,
opt_03703,pool_00,SYS_C,0.655,
opt_03116,pool_01,SYS_C,0.712,
opt_02756,pool_02,SYS_A,0.863,
opt_00412,pool_03,SYS_A,0.685,
opt_02315,pool_04,SYS_A,0.94,
opt_01121,pool_20,SYS_C,0.907,
opt_00773,pool_21,SYS_C,0.726,
opt_01203,pool_22,SYS_A,0.886,
opt_00608,pool_20,SYS_A,0.696,
opt_01774,pool_21,SYS_B,0.958,
opt_02055,pool_22,SYS_C,0.807,
opt_04642,pool_20,SYS_A,0.796,
opt_03269,pool_21,SYS_B,0.811,
opt_03708,pool_22,SYS_C,0.78,
opt_03960,pool_23,SYS_C,0.929,
opt_00218,pool_24,SYS_B,0.656,
opt_01461,pool_25,SYS_B,0.81,
opt_00165,pool_23,SYS_C,0.895,
opt_04944,pool_24,SYS_A,0.981,
opt_04941,pool_25,SYS_A,0.727,
opt_03330,pool_23,SYS_B,0.672,
opt_00101,pool_24,SYS_C,0.947,
opt_04861,pool_25,SYS_A,0.706,
opt_00298,pool_23,SYS_C,0.763,
opt_04151,pool_24,SYS_C,0.981,
opt_03175,pool_25,SYS_C,0.784,
opt_04020,pool_23,SYS_C,0.887,
opt_03991,pool_24,SYS_B,0.9,
opt_03569,pool_25,SYS_B,0.743,
opt_01296,pool_23,SYS_A,0.787,
opt_04718,pool_24,SYS_C,0.6,
opt_01724,pool_25,SYS_C,0.699,
opt_04387,pool_23,SYS_B,0.635,
opt_04617,pool_24,SYS_C,0.919,
opt_01233,pool_25,SYS_C,0.895,
opt_00684,pool_23,SYS_A,0.605,
opt_00066,pool_24,SYS_B,0.684,
opt_00837,pool_25,SYS_B,0.763,
opt_00553,pool_23,SYS_B,0.994,
opt_02092,pool_24,SYS_A,0.848,
opt_01237,pool_25,SYS_C,0.637,
opt_01571,pool_23,SYS_A,0.974,
opt_00168,pool_24,SYS_B,0.738,
opt_00276,pool_25,SYS_C,0.777,
opt_00113,pool_23,SYS_B,0.632,
opt_00933,pool_24,SYS_C,0.814,
