option_id,reported_cost,travel_minutes,carbon_kg,sla_risk_band
opt_02775,41.78,18,14.61,LOW
opt_03370,106.12,8,24.0,MED
opt_00821,33.87,80,20.05,MED
opt_03451,151.2,91,18.96,MED
opt_00863,25.19,29,22.98,LOW
opt_00774,171.79,111,21.48,HIGH
opt_03559,142.0,35,1.96,MED
opt_00419,21.56,31,23.74,MED
opt_01788,241.5,74,0.23,LOW
opt_03413,138.87,93,24.98,LOW
opt_00280,218.15,113,4.72,MED
opt_01064,38.34,118,16.21,MED
opt_01727,226.22,120,9.1,MED
opt_02987,60.04,114,15.55,HIGH
opt_01018,184.93,24,3.66,MED
opt_02479,14.0,89,20.92,HIGH
opt_01287,138.32,98,18.01,HIGH
opt_01379,114.45,119,13.29,HIGH
opt_01793,51.81,96,16.6,MED
opt_02858,65.78,22,24.68,HIGH
opt_01633,163.25,75,14.51,MED
opt_03350,82.8,32,21.61,MED
opt_02502,125.92,116,18.65,MED
opt_03681,103.39,33,20.75,HIGH
opt_03504,81.41,86,22.98,LOW
opt_00469,78.15,87,23.32,HIGH
opt_02290,248.61,119,1.46,LOW
opt_00895,7.04,105,14.02,LOW
opt_01827,164.18,90,6.76,MED
opt_03344,192.41,53,16.37,LOW
opt_01525,247.51,101,24.21,HIGH
opt_00494,69.55,100,24.01,LOW
opt_01113,234.37,94,23.06,MED
opt_02461,238.73,46,16.25,LOW
opt_01166,65.57,26,1.92,LOW
opt_04786,162.64,22,18.51,HIGH
opt_03359,101.69,23,7.76,LOW
opt_01902,211.19,45,1.85,MED
opt_03688,239.01,45,23.31,LOW
opt_03204,133.93,5,18.03,MED
opt_00102,50.16,86,2.51,LOW
opt_00975,215.54,38,18.28,MED
opt_04288,84.52,57,19.24,LOW
opt_03473,43.77,2,16.35,MED
opt_04756,247.78,43,5.24,MED
opt_01631,135.22,13,20.91,MED
opt_04752,88.57,100,7.14,LOW
opt_03755,21.38,22,17.32,MED
opt_04293,118.74,77,14.42,LOW
opt_03287,151.37,13,8.9,LOW
opt_03629,218.32,64,19.91,LOW
opt_02250,222.39,115,15.48,HIGH
opt_02952,111.03,105,18.45,LOW
opt_00559,153.76,120,6.45,LOW
opt_03128,124.11,118,24.84,HIGH
opt_00799,149.95,51,4.97,HIGH
opt_03296,141.95,4,9.97,LOW
opt_02689,64.09,101,19.39,HIGH
opt_00331,151.91,99,24.99,MED
opt_04196,92.47,48,24.94,MED
opt_01022,140.2,47,8.9,MED
opt_01039,75.42,55,9.0,MED
opt_04793,232.68,30,9.4,LOW
opt_01059,73.88,67,24.69,MED
opt_02715,149.01,113,5.25,LOW
opt_01031,38.75,68,12.86,MED
opt_04879,145.03,88,9.27,MED
opt_04567,58.78,4,12.37,LOW
opt_04377,142.29,81,1.74,HIGH
opt_04673,76.93,50,2.54,HIGH
opt_04431,59.14,16,6.12,MED
opt_00084,61.1,23,3.24,LOW
opt_02636,220.68,27,13.75,MED
opt_03518,123.69,107,14.06,LOW
opt_03654,184.6,101,14.84,HIGH
opt_03265,54.78,118,4.72,MED
opt_00920,241.77,64,4.55,MED
opt_01555,127.09,116,1.94,MED
opt_03631,33.46,38,6.47,HIGH
opt_01514,208.79,85,24.66,MED
opt_04162,51.96,48,24.5,LOW
opt_00021,121.28,96,24.73,MED
opt_03182,81.06,53,6.13,HIGH
opt_03069,91.57,106,6.87,LOW
opt_04398,196.23,50,14.07,LOW
opt_01900,199.21,99,18.91,HIGH
opt_01161,201.21,45,21.83,MED
opt_04308,31.35,16,11.8,HIGH
opt_04524,154.53,1,12.29,HIGH
opt_04369,40.19,44,8.2,LOW
opt_02811,119.56,97,23.07,LOW
opt_01419,163.05,10,19.51,HIGH
opt_03566,159.69,73,2.99,HIGH
opt_00279,175.04,98,5.29,LOW
opt_02947,204.5,94,5.26,LOW
opt_03635,209.51,1,0.47,MED
opt_01043,175.86,11,19.57,LOW
opt_03884,148.84,53,7.1,LOW
opt_01700,230.61,70,14.24,HIGH
opt_01094,57.48,8,14.47,LOW
opt_03714,107.16,1,13.26,HIGH
opt_01590,76.24,109,19.37,LOW
opt_01719,46.06,65,4.16,LOW
opt_02519,22.62,108,23.09,MED
opt_00443,97.21,26,18.5,HIGH
opt_04687,23.46,36,22.26,HIGH
opt_02113,103.06,62,5.59,HIGH
opt_01032,170.27,87,24.64,MED
opt_04048,30.2,87,8.05,HIGH
opt_01692,153.72,103,21.33,HIGH
opt_02611,73.1,81,15.61,HIGH
opt_02252,184.94,72,19.07,MED
opt_04811,76.98,20,22.62,LOW
opt_01491,85.18,79,14.44,HIGH
opt_03187,45.51,70,8.44,LOW
opt_02566,167.06,44,3.49,MED
opt_01947,96.98,44,2.28,MED
opt_02971,125.51,29,8.51,HIGH
opt_01732,18.33,100,12.47,MED
opt_01786,88.48,72,12.42,HIGH
opt_03894,89.57,61,3.91,HIGH
opt_04432,61.0,71,24.48,LOW
opt_02424,143.31,47,13.53,LOW
opt_00923,60.04,89,14.55,MED
opt_04832,220.11,107,12.38,LOW
opt_02916,178.77,94,4.83,HIGH
opt_03312,181.71,92,23.99,MED
opt_01971,109.96,73,15.47,LOW
opt_04937,136.82,34,16.77,HIGH
opt_01803,238.46,17,3.32,LOW
opt_03659,2.39,93,6.66,LOW
opt_03385,201.83,25,13.43,MED
opt_02269,71.62,59,11.49,HIGH
opt_03904,222.8,27,21.41,LOW
opt_02812,146.42,100,24.81,HIGH
opt_01497,158.31,64,2.43,LOW
opt_03867,186.73,58,9.35,MED
opt_04562,1.57,35,14.95,LOW
opt_02191,19.06,34,12.04,HIGH
opt_01844,164.44,54,0.72,LOW
opt_03638,230.17,20,14.88,HIGH
opt_01222,199.91,37,12.13,HIGH
opt_03683,177.74,5,13.83,HIGH
opt_02288,107.98,3,24.51,HIGH
opt_00455,12.57,4,17.28,HIGH
opt_00431,159.66,67,20.83,MED
opt_00283,177.89,64,16.41,LOW
opt_03752,20.9,87,23.67,MED
opt_03235,194.33,78,18.91,HIGH
opt_04755,73.82,39,10.32,LOW
opt_00406,95.59,43,7.12,MED
opt_00032,109.93,25,13.69,MED
opt_00223,225.78,47,5.05,HIGH
opt_00527,97.55,117,2.82,MED
opt_01146,7.51,89,8.9,HIGH
opt_02224,166.31,30,24.55,MED
opt_01781,22.34,44,23.06,LOW
opt_01608,102.09,34,8.74,LOW
opt_00332,231.53,48,17.14,MED
opt_03964,231.01,45,2.38,HIGH
opt_04148,14.29,4,4.98,HIGH
opt_02056,130.95,57,22.65,MED
opt_03825,118.48,41,16.5,LOW
opt_04013,140.31,13,13.72,LOW
opt_00302,235.68,38,5.11,LOW
opt_02007,124.27,8,19.51,LOW
opt_02604,119.8,93,17.11,MED
opt_02997,234.07,71,14.07,MED
opt_03393,175.05,118,0.94,MED
opt_03470,59.72,17,6.01,MED
opt_04021,1.63,10,24.29,MED
opt_01825,186.05,33,4.74,HIGH
opt_00982,8.41,86,6.92,MED
opt_00285,94.85,107,18.09,MED
opt_03123,164.45,59,15.4,MED
opt_03486,155.14,114,8.76,MED
opt_02831,239.3,86,7.06,LOW
opt_02048,153.39,25,13.02,HIGH
opt_02171,228.45,54,10.68,LOW
opt_04751,17.04,59,10.66,MED
opt_02787,211.69,87,13.81,HIGH
opt_01659,169.41,2,16.22,MED
opt_00486,44.05,63,9.78,MED
opt_01066,237.33,51,8.13,MED
opt_05028,130.39,50,20.42,HIGH
opt_03979,100.4,72,22.82,MED
opt_04213,59.43,84,21.45,LOW
opt_03616,212.02,95,8.71,LOW
opt_03188,23.7,55,2.34,MED
opt_03053,84.04,112,9.39,LOW
opt_02789,198.72,45,21.6,MED
opt_03553,91.05,120,16.19,MED
opt_03703,226.51,92,7.47,HIGH
opt_03116,129.02,106,5.23,LOW
opt_02756,157.36,107,24.11,HIGH
opt_00412,128.07,68,11.84,LOW
opt_02315,162.46,54,19.43,MED
opt_01121,61.32,32,11.8,HIGH
opt_00773,196.6,27,16.01,MED
opt_01203,122.88,14,7.77,MED
opt_00608,1.4,102,19.23,MED
opt_01774,213.83,71,1.02,HIGH
opt_02055,132.17,22,13.38,MED
opt_04642,21.55,26,23.97,MED
opt_03269,0.34,10,18.16,HIGH
opt_03708,216.74,3,22.14,LOW
opt_03960,55.64,109,16.24,LOW
opt_00218,94.99,21,21.5,HIGH
opt_01461,233.48,68,4.31,HIGH
opt_00165,10.59,92,2.63,MED
opt_04944,138.43,47,7.92,MED
opt_04941,26.95,77,3.78,MED
opt_03330,33.76,72,22.77,HIGH
opt_00101,58.93,107,21.68,LOW
opt_04861,38.24,97,0.37,MED
opt_00298,57.53,46,21.15,HIGH
opt_04151,136.75,83,16.97,LOW
opt_03175,111.65,11,17.36,LOW
opt_04020,129.82,24,21.2,LOW
opt_03991,121.62,99,24.75,HIGH
opt_03569,86.86,114,13.57,LOW
opt_01296,86.0,36,18.96,HIGH
opt_04718,131.09,112,14.74,LOW
opt_01724,8.48,32,16.77,LOW
opt_04387,61.26,108,4.66,MED
opt_04617,74.22,52,14.86,LOW
opt_01233,126.49,64,12.98,MED
opt_00684,16.22,16,13.44,MED
opt_00066,238.38,41,9.24,LOW
opt_00837,158.03,86,0.8,HIGH
opt_00553,103.95,64,6.7,HIGH
opt_02092,167.61,106,23.22,HIGH
opt_01237,130.91,103,22.23,LOW
opt_01571,128.15,54,12.04,HIGH
opt_00168,61.16,20,22.66,MED
opt_00276,213.61,67,5.31,LOW
opt_00113,128.24,37,24.78,HIGH
opt_00933,11.64,56,2.95,MED
opt_00504,105.95,51,14.19,LOW
opt_01483,59.89,110,1.09,MED
opt_02623,222.02,84,23.38,LOW
opt_00313,181.47,115,23.83,HIGH
opt_02264,219.01,50,23.06,LOW
opt_01966,158.12,100,3.17,MED
opt_02352,127.03,78,12.95,MED
opt_02856,112.11,89,13.71,MED
opt_01911,170.77,117,1.92,HIGH
opt_04903,187.54,13,24.94,LOW
opt_04563,186.97,19,15.5,LOW
opt_02516,53.62,119,20.62,LOW
opt_02306,4.83,77,9.49,HIGH
opt_01224,187.45,52,10.44,LOW
opt_02135,205.41,69,10.72,HIGH
opt_02528,156.16,88,1.73,LOW
opt_00409,147.98,40,7.39,LOW
opt_00151,217.5,95,9.44,LOW
opt_03237,122.58,111,16.86,LOW
opt_00815,228.02,30,1.45,MED
opt_00404,229.2,47,5.81,MED
opt_00204,7.21,84,6.58,HIGH
opt_00800,200.74,59,21.05,MED
opt_04420,214.72,45,20.11,MED
opt_02084,113.39,108,14.29,LOW
opt_01006,47.94,62,8.95,MED
opt_04683,181.33,26,15.89,HIGH
opt_00178,4.09,56,3.59,HIGH
opt_02944,114.78,17,23.2,MED
opt_02826,47.78,116,10.73,HIGH
opt_03796,101.33,93,20.95,MED
opt_01939,63.75,77,6.86,LOW
opt_01015,226.96,47,22.29,HIGH
opt_01284,204.69,59,20.06,HIGH
opt_04682,235.74,4,19.92,HIGH
opt_00721,99.73,5,18.51,MED
opt_04057,226.42,118,15.12,HIGH
opt_01344,172.04,52,16.05,LOW
opt_00060,188.76,117,22.94,HIGH
opt_05005,125.68,42,2.89,HIGH
opt_01325,181.53,39,4.17,HIGH
opt_02695,17.27,26,14.04,HIGH
opt_01928,198.25,59,13.73,HIGH
opt_02491,194.71,82,14.19,HIGH
opt_03189,104.28,106,13.93,MED
opt_02093,105.1,62,5.81,MED
opt_03454,186.83,2,20.73,MED
opt_02390,147.81,102,12.4,MED
opt_03202,52.35,76,8.1,HIGH
opt_00913,171.69,112,14.29,HIGH
opt_04005,99.83,87,6.2,MED
opt_02478,163.83,36,5.32,MED
opt_03525,226.41,72,16.04,LOW
opt_00328,197.69,112,12.69,MED
opt_03309,163.1,81,8.97,MED
opt_03726,86.46,51,13.45,MED
opt_03717,225.56,64,4.53,MED
opt_02648,20.89,76,3.42,LOW
opt_04053,206.46,97,2.08,MED
opt_01250,97.97,109,22.73,MED
opt_02483,206.54,89,19.45,HIGH
opt_01315,221.41,20,19.26,LOW
opt_02456,70.29,111,18.12,MED
opt_04489,180.65,109,1.87,MED
opt_04713,165.42,14,11.46,MED
opt_00254,57.75,67,7.05,HIGH
opt_03565,242.14,68,11.88,MED
opt_01762,103.48,3,6.25,HIGH
opt_02832,122.26,79,5.33,MED
opt_04810,61.71,45,7.98,MED
opt_04191,43.63,69,5.17,MED
opt_02755,48.28,71,9.89,HIGH
opt_00960,18.46,62,2.66,LOW
opt_02304,44.6,103,3.41,HIGH
opt_00114,222.65,70,16.59,MED
opt_04743,98.04,25,2.36,LOW
opt_00009,226.69,14,0.35,LOW
opt_03580,247.41,86,24.3,HIGH
opt_02469,141.37,113,20.05,LOW
opt_01297,117.26,62,4.3,LOW
opt_03546,163.44,71,2.01,LOW
opt_02587,115.15,119,19.94,HIGH
opt_01565,132.69,110,20.89,MED
opt_01313,65.33,39,14.1,HIGH
opt_02489,208.65,35,4.89,LOW
opt_04658,99.4,72,15.91,MED
opt_04082,147.71,99,2.72,MED
opt_03004,224.72,21,9.04,LOW
opt_02682,57.62,24,3.07,HIGH
opt_03793,230.97,21,1.02,HIGH
opt_03119,219.75,41,1.94,MED
opt_02791,68.95,17,14.73,HIGH
opt_01801,75.62,12,17.65,LOW
opt_01154,62.84,108,3.61,HIGH
opt_04945,203.36,98,4.2,LOW
opt_01922,248.91,75,1.41,HIGH
opt_00079,132.37,84,14.13,MED
opt_02540,207.97,79,19.36,MED
opt_00210,55.54,4,12.09,HIGH
opt_00377,26.0,37,13.09,MED
opt_04315,202.62,100,18.2,MED
opt_00945,138.72,112,17.69,LOW
opt_04461,142.17,21,1.0,LOW
opt_02310,60.54,68,16.52,HIGH
opt_04888,98.73,3,8.76,MED
opt_04071,73.11,103,4.27,LOW
opt_03363,182.33,27,3.25,LOW
opt_04621,30.35,9,13.75,LOW
opt_03163,204.76,61,3.15,HIGH
opt_01887,237.41,10,16.44,LOW
opt_00714,15.99,119,10.73,MED
opt_02280,16.32,62,15.39,MED
opt_01556,57.84,117,12.29,HIGH
opt_04262,25.38,46,12.28,HIGH
opt_02877,68.09,7,20.77,LOW
opt_04992,79.7,102,23.75,HIGH
opt_03721,236.76,74,8.37,MED
opt_00724,78.51,102,4.78,HIGH
opt_00571,194.46,95,5.43,HIGH
opt_00755,172.72,93,3.03,LOW
opt_02697,8.52,45,14.91,LOW
opt_03744,22.14,111,13.92,LOW
opt_00238,28.53,61,17.16,HIGH
opt_01279,161.63,101,2.6,HIGH
opt_01960,168.17,33,13.33,HIGH
opt_00163,44.57,37,8.07,LOW
opt_02168,241.77,79,7.41,HIGH
opt_04813,76.48,50,11.53,LOW
opt_03739,143.6,43,9.19,HIGH
opt_04529,122.01,58,22.94,MED
opt_04157,177.77,85,24.99,HIGH
opt_03958,140.53,107,24.04,MED
opt_04841,109.33,98,24.57,HIGH
opt_01418,53.21,78,16.05,HIGH
opt_04742,164.98,9,1.46,HIGH
opt_00268,187.17,118,20.87,HIGH
opt_00372,159.11,74,4.15,LOW
opt_03646,116.13,3,8.85,MED
opt_01707,212.88,87,13.35,HIGH
opt_02323,92.2,32,10.56,LOW
opt_02738,112.54,21,23.06,LOW
opt_04660,121.46,106,15.18,MED
opt_02900,153.28,81,19.82,HIGH
opt_03220,73.83,16,21.59,LOW
opt_01466,76.04,86,8.21,MED
opt_03293,117.58,111,11.84,HIGH
opt_03781,126.88,75,13.5,MED
opt_04415,121.34,66,5.07,LOW
opt_03017,246.11,46,24.82,MED
opt_00623,58.15,55,3.52,LOW
opt_03151,244.72,8,11.31,MED
opt_00628,47.51,18,17.76,HIGH
opt_01294,159.26,20,15.84,LOW
opt_03012,54.22,22,15.08,LOW
opt_01767,241.44,51,14.91,HIGH
opt_04291,54.82,116,4.66,LOW
opt_02312,119.99,45,22.45,HIGH
opt_00291,71.62,100,6.76,HIGH
opt_02848,229.9,101,1.01,HIGH
opt_00826,102.64,88,22.72,HIGH
opt_00862,234.34,111,22.06,HIGH
opt_01883,131.78,62,24.97,MED
opt_04096,63.95,13,17.75,LOW
opt_01384,81.06,54,18.12,MED
opt_01134,198.06,22,13.09,HIGH
opt_00142,229.76,41,0.37,LOW
opt_02709,192.23,89,6.63,HIGH
opt_03049,70.84,109,3.56,HIGH
opt_00481,219.72,93,10.36,LOW
opt_01925,47.62,39,8.54,HIGH
opt_00861,216.91,24,16.52,HIGH
opt_01455,96.17,74,3.23,HIGH
opt_02440,90.07,42,10.42,LOW
opt_00002,155.12,68,23.37,HIGH
opt_02721,76.48,109,2.76,HIGH
opt_03035,128.9,67,6.91,MED
opt_03165,40.34,60,7.58,LOW
opt_04915,106.27,108,9.98,MED
opt_03108,2.42,106,10.64,LOW
opt_01969,71.11,106,19.54,HIGH
opt_02501,60.41,57,10.32,MED
opt_02037,35.05,59,15.62,LOW
opt_04895,236.91,83,17.98,HIGH
opt_00047,220.74,86,19.38,MED
opt_01750,29.65,42,4.29,HIGH
opt_03227,137.85,24,3.05,MED
opt_02185,111.19,101,24.55,HIGH
opt_00436,14.82,67,1.03,LOW
opt_00269,10.78,55,15.17,LOW
opt_04204,193.87,51,24.31,HIGH
opt_03485,153.74,27,10.33,HIGH
opt_01248,24.71,4,1.38,HIGH
opt_02063,65.6,46,12.37,LOW
opt_00809,129.7,63,21.59,HIGH
opt_00519,228.76,13,12.98,HIGH
opt_03464,113.72,4,7.27,HIGH
opt_03103,89.05,84,18.25,MED
opt_03767,156.65,82,2.2,HIGH
opt_04519,32.8,111,24.12,MED
opt_04552,175.7,113,0.52,LOW
opt_04028,187.11,43,14.4,HIGH
opt_01411,70.56,4,10.17,MED
opt_04054,165.83,13,10.39,LOW
opt_04947,115.45,93,10.38,HIGH
opt_00838,197.06,2,6.62,MED
opt_02164,60.53,86,4.45,LOW
opt_04590,39.63,50,19.46,LOW
opt_03236,190.27,23,11.64,MED
opt_02245,231.2,5,17.86,LOW
opt_03389,217.99,26,20.53,MED
opt_04416,121.7,3,13.45,MED
opt_04001,222.12,95,21.13,LOW
opt_03167,1.88,103,7.45,LOW
opt_03934,46.62,58,14.78,HIGH
opt_04011,116.68,3,17.03,MED
opt_01598,105.05,118,5.35,LOW
opt_02886,79.23,5,2.78,LOW
opt_01158,3.18,38,5.93,LOW
opt_02640,249.61,7,18.04,MED
opt_00385,30.94,118,19.25,LOW
opt_01336,6.02,21,22.52,LOW
opt_01062,173.25,51,10.92,HIGH
opt_04466,156.35,20,0.35,HIGH
opt_04561,192.77,86,23.9,LOW
opt_01817,202.22,64,19.66,MED
opt_00271,155.5,56,13.88,HIGH
opt_00244,172.0,5,8.81,MED
opt_00007,218.92,53,8.59,HIGH
opt_03415,66.4,42,8.31,MED
opt_00123,88.46,108,7.04,MED
opt_00413,217.42,2,13.24,MED
opt_00609,86.2,71,19.7,HIGH
opt_00117,188.63,51,5.33,MED
opt_03016,39.93,44,3.5,HIGH
opt_00865,167.56,104,13.99,HIGH
opt_00818,11.34,62,16.54,MED
opt_04261,128.63,37,23.24,HIGH
opt_00882,76.9,93,16.07,MED
opt_00115,216.91,49,13.59,HIGH
opt_04201,45.47,114,15.17,HIGH
opt_03813,100.44,101,6.88,HIGH
opt_01308,106.81,39,11.53,LOW
opt_01628,184.93,47,14.56,MED
opt_01940,84.2,25,4.81,LOW
opt_02435,86.89,6,19.5,LOW
opt_04792,100.1,64,5.41,MED
opt_00022,77.5,59,21.82,HIGH
opt_00666,209.19,52,0.85,MED
opt_01708,38.11,117,11.69,MED
opt_04384,189.94,79,1.37,HIGH
opt_02462,89.52,53,21.28,HIGH
opt_04434,11.15,112,11.64,HIGH
opt_04252,83.49,50,4.95,HIGH
opt_00037,236.51,101,11.83,HIGH
opt_01451,138.43,46,7.39,HIGH
opt_01756,117.42,9,17.69,LOW
opt_03419,146.31,66,0.54,LOW
opt_02386,27.04,72,4.98,HIGH
opt_01828,231.72,54,24.95,LOW
opt_04801,190.51,33,8.68,MED
opt_03412,212.38,24,5.0,LOW
opt_03643,209.96,74,6.28,MED
opt_02213,135.95,24,2.63,LOW
opt_04294,171.96,66,2.32,HIGH
opt_02265,35.28,79,7.12,HIGH
opt_04720,168.31,26,12.0,HIGH
opt_04292,104.46,111,0.89,MED
opt_00741,67.01,120,7.76,LOW
opt_03817,236.87,65,4.82,LOW
opt_03879,139.4,79,3.05,LOW
opt_00950,188.88,22,24.02,HIGH
opt_00822,60.88,54,12.57,MED
opt_02723,222.83,44,10.77,MED
opt_01229,247.55,18,5.52,HIGH
opt_02829,40.55,101,7.06,LOW
opt_03117,147.85,104,3.26,MED
opt_04402,121.12,93,21.1,MED
opt_00407,30.66,90,17.47,HIGH
opt_00586,82.05,57,16.63,LOW
opt_03766,36.64,92,23.67,LOW
opt_03126,152.82,80,21.02,LOW
opt_00634,237.36,25,4.48,MED
opt_03169,36.85,10,15.76,HIGH
opt_00897,7.07,19,5.91,MED
opt_00474,168.46,16,20.27,LOW
opt_02498,45.51,106,10.32,HIGH
opt_02722,169.8,67,20.09,HIGH
opt_02308,56.02,113,17.37,LOW
opt_03656,212.37,15,6.41,MED
opt_01373,170.56,39,17.62,LOW
opt_03799,44.2,85,3.07,HIGH
opt_01720,51.94,40,8.73,HIGH
opt_03560,27.98,111,24.22,HIGH
opt_04354,207.41,62,3.3,LOW
opt_03687,90.23,43,20.89,LOW
opt_01439,119.53,97,22.07,LOW
opt_01425,24.99,42,5.31,LOW
opt_01891,76.39,102,23.63,HIGH
opt_04797,110.49,78,13.7,LOW
opt_04050,238.75,20,21.06,MED
opt_03013,91.43,96,8.74,HIGH
opt_04161,241.48,3,18.24,MED
opt_02412,24.83,62,18.42,HIGH
opt_04482,214.78,108,6.44,MED
opt_00648,39.27,90,7.42,HIGH
opt_02907,70.12,5,11.83,HIGH
opt_01589,206.78,112,3.13,LOW
opt_00742,1.51,49,7.71,HIGH
opt_02729,111.72,38,12.97,LOW
opt_01130,97.26,100,7.12,HIGH
opt_01799,42.95,79,12.84,LOW
opt_03497,242.17,4,14.13,LOW
opt_02023,180.75,64,23.52,MED
opt_01728,7.65,81,24.61,HIGH
opt_01098,51.89,46,7.2,MED
opt_05010,115.1,60,16.31,MED
opt_02746,21.51,32,5.93,HIGH
opt_04549,18.54,22,4.39,HIGH
opt_02485,36.25,18,17.44,MED
opt_01348,104.52,101,21.98,HIGH
opt_04258,163.43,6,18.6,LOW
opt_04274,58.15,5,12.84,MED
opt_04997,89.48,21,14.13,MED
opt_01292,217.38,5,8.87,HIGH
opt_02141,93.65,30,15.39,HIGH
opt_04456,74.3,107,3.3,MED
opt_04472,39.37,58,2.92,LOW
opt_00200,193.61,97,8.85,HIGH
opt_02861,192.44,13,10.26,MED
opt_03471,122.06,7,0.11,HIGH
opt_04707,247.88,106,10.25,HIGH
opt_03324,63.91,37,6.79,HIGH
opt_03303,154.94,95,0.54,LOW
opt_03502,206.81,88,15.8,HIGH
opt_03153,15.23,37,6.56,HIGH
opt_02859,37.89,112,11.45,HIGH
opt_04777,113.52,95,3.81,MED
opt_02219,229.12,67,9.64,LOW
opt_03357,74.86,26,17.84,HIGH
opt_01200,189.89,98,12.54,LOW
opt_01730,8.67,98,5.41,MED
opt_02361,96.75,6,1.86,MED
opt_03354,179.23,42,12.12,HIGH
opt_03811,31.83,37,20.46,MED
opt_00952,200.23,75,7.45,HIGH
opt_00421,59.83,50,12.87,HIGH
opt_03353,35.56,100,24.88,MED
opt_04030,86.32,5,1.7,LOW
opt_03000,202.08,13,5.95,HIGH
opt_04894,185.95,107,18.05,LOW
opt_04989,100.1,7,14.24,LOW
opt_03358,98.37,76,23.03,LOW
opt_03442,28.53,10,11.61,HIGH
opt_01518,61.91,53,13.33,MED
opt_02467,84.32,62,17.46,HIGH
opt_00763,167.72,28,15.74,LOW
opt_00599,165.27,79,20.69,MED
opt_03219,130.89,54,16.32,MED
opt_02273,153.15,89,17.07,MED
opt_04545,112.45,66,6.64,MED
opt_01232,248.9,2,16.37,LOW
opt_02559,233.65,102,0.49,MED
opt_00976,216.08,61,17.1,HIGH
opt_02570,35.59,89,12.78,MED
opt_01932,35.48,118,12.85,HIGH
opt_01562,216.94,23,0.65,LOW
opt_00255,237.87,37,24.67,HIGH
opt_01961,192.08,36,1.65,LOW
opt_02049,214.78,22,8.23,LOW
opt_02122,63.88,48,14.41,LOW
opt_00938,23.43,65,13.61,LOW
opt_01918,151.15,20,18.44,MED
opt_01666,148.78,25,23.09,HIGH
opt_04796,139.96,17,13.42,LOW
opt_04117,97.43,102,9.81,LOW
opt_00220,216.8,12,4.88,LOW
opt_03761,146.85,87,19.79,LOW
opt_04241,202.91,107,18.93,MED
opt_03961,173.43,2,16.84,LOW
opt_00602,163.41,69,14.95,HIGH
opt_03247,167.54,75,21.17,MED
opt_00937,228.96,99,24.64,HIGH
opt_01981,71.38,21,23.44,LOW
opt_04179,39.55,40,0.23,HIGH
opt_00383,4.94,76,3.65,LOW
opt_02072,231.03,32,1.46,LOW
opt_02806,94.05,35,3.6,MED
opt_00644,156.19,118,24.84,LOW
opt_02199,110.72,49,23.78,HIGH
opt_04343,190.72,91,15.52,HIGH
opt_00647,111.04,94,21.8,HIGH
opt_01674,129.79,53,1.8,LOW
opt_04924,206.75,106,10.59,HIGH
opt_00420,96.74,85,16.15,LOW
opt_01375,27.89,110,20.67,LOW
opt_02025,150.15,113,8.48,LOW
opt_02193,138.16,96,2.78,LOW
opt_02342,237.34,46,0.17,LOW
opt_00416,23.6,9,9.88,HIGH
opt_00487,61.91,56,8.22,LOW
opt_00026,171.21,27,14.8,MED
opt_00490,49.61,48,11.46,HIGH
opt_03090,57.65,27,0.86,MED
opt_02095,223.65,5,17.85,MED
opt_02210,2.29,96,11.0,LOW
opt_01126,61.39,115,10.52,MED
opt_03858,39.41,88,20.57,LOW
opt_00793,237.25,46,14.65,LOW
opt_01763,41.92,79,19.03,LOW
opt_04197,133.84,78,23.74,MED
opt_02230,55.9,35,11.42,HIGH
opt_04980,37.88,98,19.61,LOW
opt_03942,156.76,95,19.89,LOW
opt_04064,134.86,21,2.0,LOW
opt_00622,229.8,88,10.0,MED
opt_02815,41.62,83,17.55,MED
opt_03920,189.16,4,6.65,HIGH
opt_01575,239.09,73,4.05,HIGH
opt_04728,140.13,81,20.82,HIGH
opt_00496,229.86,50,8.78,HIGH
opt_04898,75.53,49,0.72,HIGH
opt_00219,207.94,59,10.65,MED
opt_03727,41.88,91,22.23,LOW
opt_02286,80.08,38,15.18,HIGH
opt_04046,81.72,82,17.16,MED
opt_00607,16.66,102,1.54,HIGH
opt_00806,115.95,90,3.97,HIGH
opt_01574,38.56,3,17.45,LOW
opt_04483,10.59,60,15.09,HIGH
opt_03109,101.02,64,12.79,LOW
opt_01636,58.79,73,8.17,LOW
opt_03715,63.44,22,13.57,LOW
opt_00624,142.5,104,1.9,LOW
opt_03463,59.19,66,9.69,LOW
opt_04803,188.94,16,6.63,MED
opt_04112,223.43,51,16.9,HIGH
opt_01480,188.74,53,7.84,MED
opt_02591,155.01,22,1.28,LOW
opt_01192,214.58,1,0.13,MED
opt_04324,116.34,8,24.24,LOW
opt_01258,36.64,94,2.03,LOW
opt_04666,54.57,46,23.13,MED
opt_03291,110.99,116,9.65,MED
opt_02633,47.84,14,14.28,LOW
opt_02988,112.81,82,8.95,MED
opt_00230,170.2,42,13.74,MED
opt_03447,131.51,79,1.9,LOW
opt_00281,1.24,25,8.52,LOW
opt_01889,208.85,67,8.22,MED
opt_01280,241.26,91,18.22,HIGH
opt_00885,224.0,86,14.76,LOW
opt_00344,165.84,65,7.05,LOW
opt_03260,143.18,1,0.94,HIGH
opt_00235,51.12,111,20.26,LOW
opt_03494,94.16,119,2.85,MED
opt_02434,30.29,49,8.86,LOW
opt_01784,40.78,41,18.38,HIGH
opt_02945,160.8,72,8.97,HIGH
opt_04967,193.84,20,3.54,LOW
